setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
2.64,3.06,-4.99,-37.66,2.50,nan
2.65,3.04,-5.42,-32.28,2.53,nan
2.66,3.02,-5.66,-37.66,2.49,nan
2.68,3.00,-5.97,-40.35,2.47,nan
2.70,2.98,-6.16,-32.28,2.53,nan
2.73,2.96,-6.40,-34.97,2.50,nan
2.76,2.94,-6.55,-43.04,2.52,nan
2.79,2.92,-6.71,-32.28,2.49,nan
2.83,2.90,-6.83,-32.28,2.50,nan
2.86,2.88,-6.95,-2.69,2.46,nan
2.91,2.86,-7.05,1737.74,2.57,nan
2.95,2.86,-7.12,2776.08,2.44,nan
3.00,2.86,-7.15,2208.49,2.54,nan
3.05,2.86,-7.05,1423.01,2.49,nan
3.09,2.88,-6.91,903.84,2.47,nan
3.14,2.89,-6.57,581.04,2.53,nan
3.19,2.91,-6.28,379.29,2.50,nan
3.24,2.93,-5.71,252.86,2.50,nan
3.29,2.95,-5.23,182.92,2.50,nan
3.34,2.97,-4.46,107.60,2.50,nan
3.43,2.98,-3.86,80.70,2.48,nan
3.43,3.00,-2.93,67.25,2.52,nan
3.47,3.02,-2.25,61.87,2.49,nan
3.50,3.04,-1.18,40.35,2.50,nan
3.53,3.06,-0.46,34.97,2.53,nan
3.56,3.08,0.60,37.66,2.48,nan
3.59,3.10,1.27,26.90,2.50,nan
3.64,3.11,2.21,21.52,2.48,nan
3.64,3.13,2.78,29.59,2.52,nan
3.64,3.15,3.53,26.90,2.49,nan
3.64,3.17,3.98,16.14,2.50,nan
3.64,3.19,4.56,24.21,2.48,nan
3.64,3.21,4.89,29.59,2.51,nan
3.64,3.23,5.35,18.83,2.51,nan
3.63,3.25,5.59,24.21,2.48,nan
3.63,3.27,5.92,29.59,2.49,nan
3.63,3.29,6.12,18.83,2.50,nan
3.62,3.31,6.35,21.52,2.52,nan
3.62,3.33,6.50,29.59,2.49,nan
3.62,3.35,6.67,24.21,2.50,nan
3.61,3.37,6.79,18.83,2.49,nan
3.61,3.39,6.91,29.59,2.50,nan
3.60,3.41,7.00,24.21,2.51,nan
3.60,3.43,7.10,18.83,2.49,nan
3.59,3.45,7.15,24.21,2.51,nan
3.59,3.46,7.24,29.59,2.49,nan
3.58,3.48,7.27,18.83,2.50,nan
3.58,3.50,7.34,24.21,2.51,nan
3.57,3.52,7.36,26.90,2.50,nan
3.55,3.54,7.41,-524.55,2.52,nan
3.55,3.56,7.41,-1592.48,2.60,nan
3.55,3.56,7.41,-1468.74,2.35,nan
3.54,3.57,7.39,-1479.50,2.50,nan
3.53,3.56,7.27,-1248.16,2.55,nan
3.52,3.56,7.12,-973.78,2.52,nan
3.51,3.55,6.83,-677.88,2.43,nan
3.50,3.54,6.57,-427.71,2.51,nan
3.49,3.53,6.07,-199.06,2.49,nan
3.49,3.52,5.68,-45.73,2.50,nan
3.48,3.51,5.04,123.74,2.50,nan
3.47,3.50,4.29,215.20,2.75,nan
3.45,3.49,3.76,83.39,2.28,nan
3.44,3.48,3.21,5.38,2.47,nan
3.43,3.47,2.37,-26.90,2.50,nan
3.42,3.46,1.80,-48.42,2.53,nan
3.41,3.45,0.96,-72.63,2.54,nan
3.40,3.43,0.43,-32.28,2.46,nan
3.39,3.42,-0.26,16.14,2.46,nan
3.37,3.41,-0.72,-56.49,2.53,nan
3.36,3.40,-1.29,-99.53,2.50,nan
3.35,3.39,-1.63,-40.35,2.50,nan
3.34,3.38,-2.06,-75.32,2.47,nan
3.32,3.37,-2.33,-56.49,2.53,nan
3.31,3.35,-2.64,-137.19,2.50,nan
3.30,3.34,-2.83,-88.77,2.50,nan
3.28,3.33,-3.09,-118.36,2.47,nan
3.27,3.31,-3.26,-56.49,2.56,nan
3.26,3.30,-3.48,24.21,2.48,nan
3.24,3.29,-3.60,21.52,2.50,nan
3.23,3.27,-3.79,-34.97,2.50,nan
3.22,3.26,-3.91,-37.66,2.50,nan
3.20,3.25,-4.08,-72.63,2.51,nan
3.19,3.23,-4.17,-110.29,2.48,nan
3.17,3.22,-4.32,-34.97,2.47,nan
3.16,3.20,-4.41,-61.87,2.53,nan
3.14,3.19,-4.53,-37.66,2.50,nan
3.13,3.18,-4.63,-72.63,2.50,nan
3.12,3.16,-4.72,-67.25,2.50,nan
3.10,3.15,-4.80,-21.52,2.50,nan
3.09,3.13,-4.92,59.18,2.71,nan
3.07,3.12,-4.99,18.83,2.29,nan
3.06,3.10,-5.06,-80.70,2.49,nan
3.04,3.09,-5.11,-59.18,2.50,nan
3.03,3.08,-5.18,-43.04,2.52,nan
3.02,3.06,-5.23,-32.28,2.51,nan
3.00,3.05,-5.30,-37.66,2.47,nan
2.99,3.03,-5.32,16.14,2.53,nan
2.97,3.02,-5.40,43.04,2.47,nan
2.96,3.00,-5.42,51.11,2.55,nan
2.95,2.99,-5.47,37.66,2.44,nan
2.93,2.97,-5.49,21.52,2.53,nan
2.92,2.96,-5.54,13.45,2.57,nan
2.91,2.95,-5.54,53.80,2.46,nan
2.89,2.93,-5.56,40.35,2.47,nan
2.88,2.92,-5.56,67.25,2.49,nan
2.87,2.91,-5.56,59.18,2.50,nan
2.86,2.89,-5.56,32.28,2.53,nan
2.84,2.88,-5.56,51.11,2.46,nan
2.83,2.87,-5.56,43.04,2.52,nan
2.82,2.86,-5.52,26.90,2.47,nan
2.81,2.85,-5.49,13.45,2.53,nan
2.80,2.83,-5.44,24.21,2.48,nan
2.79,2.82,-5.42,75.32,2.52,nan
2.78,2.81,-5.37,88.77,2.50,nan
2.77,2.80,-5.32,102.22,2.49,nan
2.76,2.79,-5.25,61.87,2.48,nan
2.75,2.78,-5.23,59.18,2.53,nan
2.74,2.77,-5.13,26.90,2.49,nan
2.73,2.76,-5.08,86.08,2.50,nan
2.72,2.75,-5.01,99.53,2.57,nan
2.70,2.74,-4.94,88.77,2.43,nan
2.70,2.73,-4.84,-156.02,2.50,nan
2.70,2.72,-4.80,217.89,2.51,nan
2.69,2.71,-4.70,207.13,2.47,nan
2.68,2.70,-4.63,177.54,2.52,nan
2.68,2.70,-4.51,182.92,2.50,nan
2.67,2.69,-4.44,80.70,2.47,nan
2.67,2.68,-4.32,72.63,2.53,nan
2.66,2.68,-4.22,75.32,2.47,nan
2.66,2.67,-4.08,78.01,2.53,nan
2.65,2.67,-3.98,72.63,2.50,nan
2.65,2.66,-3.81,37.66,2.47,nan
2.65,2.66,-3.72,78.01,2.53,nan
2.65,2.65,-3.55,110.29,2.50,nan
2.64,2.65,-3.43,158.71,2.50,nan
2.64,2.65,-3.26,134.50,2.50,nan
2.64,2.64,-3.14,139.88,2.47,nan
2.64,2.64,-2.95,121.05,2.52,nan
2.64,2.64,-2.83,153.33,2.49,nan
2.64,2.64,-2.64,107.60,2.49,nan
2.64,2.64,-2.49,156.02,2.55,nan
2.65,2.64,-2.30,86.08,2.55,nan
2.65,2.64,-2.16,131.81,2.42,nan
2.65,2.64,-1.97,88.77,2.50,nan
2.65,2.64,-1.82,174.85,2.51,nan
2.66,2.65,-1.61,139.88,2.48,nan
2.66,2.65,-1.46,99.53,2.51,nan
2.67,2.65,-1.25,104.91,2.49,nan
2.67,2.66,-1.10,118.36,2.49,nan
2.68,2.66,-0.86,172.16,2.50,nan
2.68,2.66,-0.72,188.30,2.52,nan
2.69,2.67,-0.48,156.02,2.50,nan
2.70,2.68,-0.31,131.81,2.50,nan
2.71,2.68,-0.10,139.88,2.50,nan
2.72,2.69,0.05,153.33,2.50,nan
2.72,2.70,0.29,169.47,2.48,nan
2.73,2.70,0.43,104.91,2.49,nan
2.74,2.71,0.67,118.36,2.52,nan
2.75,2.72,0.84,185.61,2.50,nan
2.76,2.73,1.08,86.08,2.53,nan
2.77,2.74,1.25,115.67,2.45,nan
2.79,2.75,1.46,190.99,2.52,nan
2.80,2.76,1.63,123.74,2.53,nan
2.81,2.77,1.87,134.50,2.45,nan
2.82,2.78,2.04,94.15,2.51,nan
2.84,2.79,2.28,75.32,2.49,nan
2.85,2.81,2.42,115.67,2.52,nan
2.86,2.82,2.66,137.19,2.50,nan
2.88,2.83,2.81,137.19,2.49,nan
2.89,2.85,3.05,96.84,2.54,nan
2.91,2.86,3.19,118.36,2.50,nan
2.92,2.88,3.41,37.66,2.45,nan
2.94,2.89,3.55,69.94,2.50,nan
2.95,2.91,3.76,91.46,2.52,nan
2.97,2.92,3.91,110.29,2.50,nan
2.99,2.93,4.10,177.54,2.50,nan
3.00,2.95,4.24,142.57,2.54,nan
3.02,2.97,4.41,83.39,2.44,nan
3.04,2.98,4.56,110.29,2.56,nan
3.05,3.00,4.72,94.15,2.44,nan
3.07,3.01,4.84,112.98,2.53,nan
3.09,3.03,5.01,104.91,2.50,nan
3.10,3.05,5.11,83.39,2.48,nan
3.12,3.06,5.25,102.22,2.52,nan
3.14,3.08,5.35,88.77,2.54,nan
3.16,3.10,5.49,102.22,2.44,nan
3.17,3.12,5.59,88.77,2.52,nan
3.19,3.13,5.71,80.70,2.49,nan
3.21,3.15,5.80,69.94,2.51,nan
3.23,3.17,5.92,61.87,2.49,nan
3.24,3.18,6.00,64.56,2.51,nan
3.26,3.20,6.12,40.35,2.50,nan
3.28,3.22,6.19,32.28,2.49,nan
3.29,3.24,6.26,24.21,2.50,nan
3.31,3.25,6.33,24.21,2.48,nan
3.33,3.27,6.40,24.21,2.50,nan
3.34,3.29,6.45,24.21,2.50,nan
3.36,3.31,6.52,32.28,2.51,nan
3.37,3.32,6.55,2.69,2.52,nan
3.39,3.34,6.59,-75.32,2.52,nan
3.41,3.36,6.62,-43.04,2.51,nan
3.42,3.37,6.64,-10.76,2.46,nan
3.44,3.39,6.67,-67.25,2.47,nan
3.45,3.41,6.67,-64.56,2.50,nan
3.47,3.42,6.67,-115.67,2.52,nan
3.48,3.43,6.64,-34.97,2.48,nan
3.49,3.45,6.64,-67.25,2.50,nan
3.50,3.46,6.59,-86.08,2.51,nan
3.52,3.48,6.57,-99.53,2.50,nan
3.53,3.49,6.50,-59.18,2.49,nan
3.54,3.50,6.45,-80.70,2.50,nan
3.55,3.51,6.35,-99.53,2.50,nan
3.56,3.53,6.28,-37.66,2.50,nan
3.57,3.54,6.19,-121.05,2.47,nan
3.58,3.55,6.09,-169.47,2.50,nan
3.59,3.56,5.97,-123.74,2.51,nan
3.60,3.57,5.88,-209.82,2.50,nan
3.60,3.58,5.73,-172.16,2.52,nan
3.61,3.59,5.64,-166.78,2.50,nan
3.62,3.60,5.47,-150.64,2.48,nan
3.62,3.60,5.35,-156.02,2.53,nan
3.63,3.61,5.18,-96.84,2.50,nan
3.63,3.62,5.04,-126.43,2.51,nan
3.63,3.62,4.84,-150.64,2.47,nan
3.64,3.63,4.70,-147.95,2.52,nan
3.64,3.63,4.48,-169.47,2.52,nan
3.64,3.64,4.27,-164.09,2.54,nan
3.64,3.64,4.10,-190.99,2.43,nan
3.64,3.64,3.93,-161.40,2.51,nan
3.64,3.64,3.69,-204.44,2.50,nan
3.64,3.64,3.50,-255.55,2.48,nan
3.64,3.64,3.24,-172.16,2.49,nan
3.63,3.64,3.07,-215.20,2.53,nan
3.63,3.64,2.78,-204.44,2.49,nan
3.63,3.64,2.59,-164.09,2.51,nan
3.62,3.64,2.30,-188.30,2.48,nan
3.62,3.63,2.11,-180.23,2.53,nan
3.61,3.63,1.82,-153.33,2.49,nan
3.60,3.62,1.61,-174.85,2.50,nan
3.60,3.62,1.29,-250.17,2.53,nan
3.59,3.61,1.10,-220.58,2.49,nan
3.58,3.61,0.79,-295.90,2.50,nan
3.57,3.60,0.58,-193.68,2.53,nan
3.56,3.59,0.26,-156.02,2.41,nan
3.55,3.58,0.05,-139.88,2.55,nan
3.54,3.57,-0.26,-231.34,2.51,nan
3.52,3.56,-0.48,-212.51,2.49,nan
3.51,3.55,-0.79,-164.09,2.45,nan
3.50,3.54,-1.01,-228.65,2.50,nan
3.48,3.53,-1.32,-145.26,2.53,nan
3.47,3.51,-1.53,-107.60,2.51,nan
3.45,3.50,-1.85,-156.02,2.45,nan
3.44,3.49,-2.06,-209.82,2.52,nan
3.42,3.47,-2.37,-193.68,2.51,nan
3.41,3.46,-2.59,-147.95,2.51,nan
3.39,3.44,-2.90,-166.78,2.50,nan
3.37,3.43,-3.09,-158.71,2.56,nan
3.35,3.41,-3.41,-137.19,2.47,nan
3.34,3.39,-3.60,-96.84,2.53,nan
3.32,3.38,-3.88,-115.67,2.39,nan
3.30,3.36,-4.08,-164.09,2.57,nan
3.28,3.34,-4.34,-150.64,2.51,nan
3.26,3.33,-4.51,-158.71,2.47,nan
3.24,3.31,-4.77,-156.02,2.50,nan
3.22,3.29,-4.92,-123.74,2.48,nan
3.20,3.27,-5.16,-94.15,2.51,nan
3.18,3.25,-5.30,-96.84,2.53,nan
3.16,3.23,-5.52,-96.84,2.46,nan
3.14,3.22,-5.66,-72.63,2.52,nan
3.12,3.20,-5.85,-67.25,2.54,nan
3.10,3.18,-5.97,-72.63,2.49,nan
3.08,3.16,-6.14,-59.18,2.47,nan
3.06,3.14,-6.24,-43.04,2.54,nan
3.04,3.12,-6.40,-48.42,2.46,nan
3.02,3.10,-6.50,-48.42,2.52,nan
3.00,3.08,-6.64,-34.97,2.47,nan
2.98,3.06,-6.71,-37.66,2.51,nan
2.97,3.04,-6.83,-45.73,2.51,nan
2.95,3.03,-6.91,-32.28,2.52,nan
2.93,3.01,-7.00,-34.97,2.48,nan
2.91,2.99,-7.07,-43.04,2.50,nan
2.89,2.97,-7.15,-34.97,2.48,nan
2.87,2.95,-7.19,-34.97,2.52,nan
2.86,2.93,-7.27,-43.04,2.52,nan
2.84,2.91,-7.29,-34.97,2.46,nan
2.82,2.89,-7.36,-26.90,2.51,nan
2.81,2.87,-7.39,10.76,2.48,nan
2.79,2.85,-7.43,32.28,2.53,nan
2.78,2.83,-7.46,126.43,2.50,nan
2.76,2.81,-7.48,126.43,2.58,nan
2.75,2.79,-7.48,193.68,2.45,nan
2.74,2.78,-7.48,263.62,2.44,nan
2.73,2.76,-7.48,220.58,2.52,nan
2.72,2.75,-7.43,330.87,2.49,nan
2.71,2.74,-7.41,223.27,2.52,nan
2.70,2.72,-7.34,306.66,2.50,nan
2.69,2.71,-7.27,209.82,2.50,nan
2.68,2.70,-7.15,169.47,2.50,nan
2.67,2.69,-7.03,182.92,2.48,nan
2.66,2.68,-6.86,166.78,2.50,nan
2.66,2.68,-6.71,228.65,2.52,nan
2.65,2.67,-6.47,201.75,2.50,nan
2.65,2.66,-6.28,188.30,2.53,nan
2.65,2.66,-6.02,193.68,2.46,nan
2.64,2.65,-5.80,236.72,2.57,nan
2.64,2.65,-5.49,201.75,2.47,nan
2.64,2.64,-5.28,234.03,2.53,nan
2.64,2.64,-4.94,277.07,2.41,nan
2.64,2.64,-4.72,236.72,2.54,nan
2.65,2.64,-4.36,282.45,2.51,nan
2.65,2.64,-4.12,293.21,2.51,nan
2.65,2.64,-3.76,242.10,2.45,nan
2.66,2.64,-3.53,190.99,2.50,nan
2.66,2.65,-3.17,209.82,2.52,nan
2.67,2.65,-2.90,223.27,2.54,nan
2.68,2.66,-2.52,231.34,2.45,nan
2.69,2.66,-2.25,225.96,2.50,nan
2.70,2.67,-1.87,287.83,2.52,nan
2.70,2.67,-1.61,255.55,2.48,nan
2.72,2.68,-1.20,212.51,2.51,nan
2.73,2.69,-0.94,330.87,2.53,nan
2.74,2.70,-0.53,215.20,2.47,nan
2.75,2.71,-0.24,209.82,2.50,nan
2.77,2.72,0.14,258.24,2.47,nan
2.78,2.74,0.41,225.96,2.55,nan
2.80,2.75,0.84,247.48,2.46,nan
2.81,2.76,1.10,231.34,2.53,nan
2.83,2.78,1.51,199.06,2.48,nan
2.85,2.79,1.77,180.23,2.50,nan
2.87,2.81,2.18,177.54,2.50,nan
2.89,2.83,2.45,188.30,2.52,nan
2.90,2.84,2.85,201.75,2.45,nan
2.92,2.86,3.09,142.57,2.54,nan
2.94,2.88,3.48,115.67,2.51,nan
2.97,2.90,3.74,139.88,2.48,nan
2.99,2.92,4.08,129.12,2.49,nan
3.01,2.93,4.32,112.98,2.56,nan
3.03,2.95,4.65,83.39,2.46,nan
3.05,2.97,4.87,64.56,2.48,nan
3.07,2.99,5.16,59.18,2.48,nan
3.09,3.01,5.35,43.04,2.53,nan
3.12,3.03,5.61,34.97,2.50,nan
3.14,3.05,5.78,40.35,2.48,nan
3.16,3.07,6.02,32.28,2.51,nan
3.18,3.09,6.16,21.52,2.49,nan
3.21,3.10,6.35,26.90,2.51,nan
3.23,3.12,6.47,29.59,2.51,nan
3.25,3.14,6.64,16.14,2.47,nan
3.27,3.16,6.74,21.52,2.54,nan
3.29,3.18,6.86,29.59,2.47,nan
3.31,3.20,6.93,16.14,2.53,nan
3.34,3.22,7.05,24.21,2.49,nan
3.36,3.24,7.10,29.59,2.50,nan
3.38,3.26,7.17,21.52,2.50,nan
3.40,3.28,7.22,18.83,2.51,nan
3.42,3.30,7.29,29.59,2.46,nan
3.43,3.32,7.31,21.52,2.52,nan
3.45,3.34,7.36,16.14,2.50,nan
3.47,3.35,7.39,26.90,2.59,nan
3.49,3.38,7.41,24.21,2.41,nan
3.50,3.39,7.43,16.14,2.52,nan
3.52,3.41,7.46,21.52,2.54,nan
3.53,3.43,7.48,29.59,2.47,nan
3.55,3.45,7.51,13.45,2.44,nan
3.56,3.47,7.51,24.21,2.55,nan
3.57,3.49,7.53,29.59,2.48,nan
3.58,3.51,7.53,18.83,2.53,nan
3.59,3.53,7.55,21.52,2.47,nan
3.60,3.55,7.55,-26.90,2.53,nan
3.61,3.57,7.58,-263.62,2.44,nan
3.62,3.59,7.58,-529.93,2.55,nan
3.62,3.60,7.58,-707.47,2.45,nan
3.63,3.61,7.55,-672.50,2.57,nan
3.64,3.62,7.48,-632.15,2.44,nan
3.64,3.63,7.43,-559.52,2.49,nan
3.64,3.64,7.29,-462.68,2.52,nan
3.64,3.64,7.15,-422.33,2.52,nan
3.64,3.64,6.91,-330.87,2.46,nan
3.64,3.64,6.71,-271.69,2.55,nan
3.64,3.64,6.38,-290.52,2.45,nan
3.63,3.64,6.12,-220.58,2.55,nan
3.63,3.64,5.66,-277.07,2.48,nan
3.62,3.64,5.35,-290.52,2.50,nan
3.62,3.64,4.82,-236.72,2.50,nan
3.61,3.63,4.44,-303.97,2.52,nan
3.60,3.63,3.86,-252.86,2.47,nan
3.59,3.62,3.48,-312.04,2.55,nan
3.58,3.61,2.88,-317.42,2.44,nan
3.57,3.60,2.49,-320.11,2.55,nan
3.56,3.60,1.92,-260.93,2.45,nan
3.54,3.58,1.56,-309.35,2.49,nan
3.53,3.57,1.01,-320.11,2.50,nan
3.51,3.56,0.65,-271.69,2.57,nan
3.50,3.55,0.12,-244.79,2.44,nan
3.48,3.53,-0.22,-282.45,2.50,nan
3.46,3.52,-0.72,-209.82,2.50,nan
3.44,3.50,-1.06,-258.24,2.51,nan
3.42,3.48,-1.56,-274.38,2.51,nan
3.40,3.47,-1.87,-236.72,2.47,nan
3.38,3.45,-2.35,-188.30,2.50,nan
3.36,3.43,-2.66,-156.02,2.52,nan
3.34,3.41,-3.14,-131.81,2.50,nan
3.31,3.39,-3.43,-110.29,2.51,nan
3.29,3.38,-3.86,-80.70,2.46,nan
3.27,3.35,-4.12,-67.25,2.51,nan
3.24,3.34,-4.53,-64.56,2.52,nan
3.22,3.32,-4.77,-45.73,2.53,nan
3.20,3.30,-5.11,-43.04,2.46,nan
3.17,3.28,-5.32,-48.42,2.48,nan
3.15,3.26,-5.64,-40.35,2.52,nan
3.12,3.24,-5.83,-37.66,2.53,nan
3.10,3.22,-6.07,-43.04,2.44,nan
3.07,3.20,-6.21,-40.35,2.56,nan
3.05,3.18,-6.43,-29.59,2.45,nan
3.03,3.16,-6.55,-40.35,2.50,nan
3.00,3.14,-6.71,-40.35,2.52,nan
2.98,3.12,-6.81,-32.28,2.50,nan
2.95,3.10,-6.93,-45.73,2.50,nan
2.93,3.09,-7.00,-40.35,2.49,nan
2.91,3.07,-7.10,-32.28,2.48,nan
2.89,3.05,-7.15,-34.97,2.53,nan
2.87,3.03,-7.22,-45.73,2.56,nan
2.85,3.01,-7.27,-32.28,2.42,nan
2.83,2.99,-7.34,-32.28,2.57,nan
2.81,2.97,-7.36,-43.04,2.50,nan
2.79,2.95,-7.41,-32.28,2.44,nan
2.77,2.93,-7.43,-29.59,2.50,nan
2.76,2.91,-7.46,-40.35,2.52,nan
2.74,2.89,-7.48,-40.35,2.48,nan
2.73,2.87,-7.51,-29.59,2.49,nan
2.71,2.85,-7.53,-40.35,2.54,nan
2.70,2.84,-7.55,-37.66,2.46,nan
2.69,2.82,-7.55,-29.59,2.50,nan
2.68,2.79,-7.58,-34.97,2.51,nan
2.67,2.78,-7.58,-40.35,2.50,nan
2.66,2.76,-7.60,-29.59,2.47,nan
2.66,2.74,-7.60,-32.28,2.53,nan
2.65,2.72,-7.63,-43.04,2.48,nan
2.65,2.70,-7.63,-32.28,2.50,nan
2.64,2.68,-7.63,271.69,2.75,nan
2.64,2.66,-7.65,675.19,2.25,nan
2.64,2.65,-7.63,1027.58,2.51,nan
2.64,2.64,-7.60,1170.15,2.51,nan
2.64,2.63,-7.53,1094.83,2.49,nan
2.65,2.63,-7.43,919.98,2.72,nan
2.65,2.63,-7.24,777.41,2.26,nan
2.66,2.64,-7.07,559.52,2.51,nan
2.67,2.64,-6.71,408.88,2.48,nan
2.68,2.65,-6.43,355.08,2.49,nan
2.69,2.66,-5.92,220.58,2.53,nan
2.70,2.66,-5.54,225.96,2.46,nan
2.71,2.67,-4.89,231.34,2.50,nan
2.72,2.68,-4.44,231.34,2.50,nan
2.74,2.69,-3.69,295.90,2.53,nan
2.75,2.71,-3.17,306.66,2.48,nan
2.77,2.72,-2.35,322.80,2.50,nan
2.79,2.73,-1.80,328.18,2.49,nan
2.81,2.75,-1.01,306.66,2.51,nan
2.83,2.76,-0.48,220.58,2.52,nan
2.85,2.78,0.24,236.72,2.45,nan
2.87,2.80,0.72,225.96,2.54,nan
2.89,2.82,1.39,174.85,2.49,nan
2.91,2.83,1.80,126.43,2.53,nan
2.94,2.85,2.40,102.22,2.44,nan
2.96,2.87,2.78,83.39,2.53,nan
2.99,2.89,3.33,59.18,2.50,nan
3.01,2.91,3.67,45.73,2.52,nan
3.04,2.93,4.15,45.73,2.45,nan
3.06,2.95,4.44,34.97,2.53,nan
3.09,2.97,4.84,24.21,2.50,nan
3.12,2.99,5.11,29.59,2.52,nan
3.14,3.01,5.47,32.28,2.50,nan
3.17,3.03,5.68,18.83,2.49,nan
3.19,3.05,5.97,24.21,2.49,nan
3.22,3.06,6.14,32.28,2.51,nan
3.25,3.08,6.38,21.52,2.46,nan
3.27,3.10,6.50,21.52,2.54,nan
3.30,3.12,6.69,29.59,2.55,nan
3.32,3.14,6.79,21.52,2.41,nan
3.35,3.16,6.93,21.52,2.50,nan
3.37,3.18,7.00,29.59,2.51,nan
3.39,3.20,7.10,24.21,2.51,nan
3.42,3.22,7.17,16.14,2.49,nan
3.44,3.24,7.24,26.90,2.49,nan
3.46,3.26,7.27,24.21,2.51,nan
3.48,3.28,7.31,16.14,2.51,nan
3.50,3.30,7.36,26.90,2.50,nan
3.52,3.31,7.39,29.59,2.52,nan
3.53,3.33,7.41,16.14,2.52,nan
3.55,3.35,7.46,21.52,2.47,nan
3.56,3.37,7.46,26.90,2.48,nan
3.58,3.39,7.48,18.83,2.49,nan
3.59,3.41,7.51,21.52,2.54,nan
3.60,3.43,7.51,26.90,2.49,nan
3.61,3.45,7.53,21.52,2.51,nan
3.62,3.47,7.53,21.52,2.47,nan
3.63,3.49,7.55,29.59,2.52,nan
3.63,3.51,7.55,21.52,2.49,nan
3.64,3.53,7.58,18.83,2.50,nan
3.64,3.55,7.58,26.90,2.49,nan
3.64,3.57,7.58,24.21,2.50,nan
3.64,3.59,7.58,18.83,2.52,nan
3.64,3.61,7.58,-263.62,2.49,nan
3.64,3.62,7.60,-874.25,2.51,nan
3.63,3.64,7.58,-1363.83,2.53,nan
3.62,3.64,7.53,-1452.60,2.47,nan
3.62,3.65,7.48,-1310.03,2.50,nan
3.61,3.64,7.31,-1121.73,2.48,nan
3.60,3.64,7.15,-909.22,2.52,nan
3.58,3.63,6.81,-699.40,2.51,nan
3.57,3.62,6.52,-586.42,2.51,nan
3.56,3.61,6.00,-298.59,2.49,nan
3.54,3.59,5.59,-303.97,2.48,nan
3.53,3.58,4.87,-277.07,2.52,nan
3.51,3.56,4.36,-217.89,2.53,nan
3.49,3.55,3.53,-252.86,2.45,nan
3.47,3.53,2.93,-263.62,2.50,nan
3.44,3.51,1.97,-204.44,2.50,nan
3.42,3.50,1.34,-182.92,2.53,nan
3.40,3.48,0.38,-166.78,2.48,nan
3.37,3.46,-0.22,-134.50,2.49,nan
3.35,3.44,-1.10,-104.91,2.52,nan
3.32,3.42,-1.65,-72.63,2.49,nan
3.30,3.40,-2.40,-61.87,2.48,nan
3.27,3.38,-2.88,-61.87,2.54,nan
3.24,3.36,-3.50,-45.73,2.48,nan
3.22,3.34,-3.88,-40.35,2.48,nan
3.19,3.33,-4.41,-48.42,2.53,nan
3.16,3.31,-4.72,-40.35,2.47,nan
3.13,3.28,-5.16,-40.35,2.51,nan
3.08,3.27,-5.40,-43.04,2.50,nan
3.08,3.25,-5.73,-40.35,2.48,nan
3.05,3.23,-5.92,-34.97,2.53,nan
3.02,3.21,-6.19,-37.66,2.49,nan
2.99,3.19,-6.33,-40.35,2.49,nan
2.96,3.17,-6.55,-32.28,2.51,nan
2.94,3.15,-6.67,-34.97,2.50,nan
2.91,3.13,-6.81,-45.73,2.49,nan
2.89,3.11,-6.91,-32.28,2.50,nan
2.86,3.09,-7.00,-32.28,2.50,nan
2.84,3.07,-7.07,-40.35,2.50,nan
2.82,3.06,-7.17,-34.97,2.51,nan
2.80,3.04,-7.22,-32.28,2.50,nan
2.78,3.02,-7.29,-40.35,2.48,nan
2.76,3.00,-7.31,-34.97,2.50,nan
2.74,2.98,-7.36,-26.90,2.52,nan
2.72,2.96,-7.41,-40.35,2.49,nan
2.71,2.94,-7.43,-37.66,2.48,nan
2.70,2.92,-7.46,-29.59,2.52,nan
2.68,2.90,-7.48,-37.66,2.51,nan
2.67,2.88,-7.51,-40.35,2.49,nan
2.66,2.86,-7.53,-32.28,2.48,nan
2.66,2.84,-7.55,-32.28,2.51,nan
2.65,2.82,-7.55,-43.04,2.52,nan
2.64,2.80,-7.58,-29.59,2.49,nan
2.64,2.78,-7.58,-32.28,2.48,nan
2.64,2.76,-7.60,-43.04,2.51,nan
2.64,2.74,-7.60,-32.28,2.52,nan
2.64,2.72,-7.63,-29.59,2.48,nan
2.65,2.70,-7.63,-40.35,2.52,nan
2.66,2.68,-7.63,250.17,2.47,nan
2.66,2.67,-7.65,1019.51,2.51,nan
2.67,2.66,-7.63,1509.09,2.54,nan
2.68,2.65,-7.60,1648.97,2.45,nan
2.69,2.65,-7.53,1584.41,2.53,nan
2.71,2.66,-7.34,1355.76,2.49,nan
2.72,2.67,-7.15,1062.55,2.50,nan
2.74,2.68,-6.76,750.51,2.47,nan
2.76,2.69,-6.43,532.62,2.50,nan
2.78,2.71,-5.83,365.84,2.52,nan
2.80,2.73,-5.37,260.93,2.49,nan
2.82,2.74,-4.58,174.85,2.48,nan
2.84,2.76,-3.98,123.74,2.51,nan
2.87,2.78,-3.05,99.53,2.49,nan
2.89,2.80,-2.37,72.63,2.51,nan
2.92,2.82,-1.32,45.73,2.50,nan
2.95,2.84,-0.62,43.04,2.48,nan
2.97,2.86,0.41,40.35,2.52,nan
3.00,2.88,1.06,29.59,2.49,nan
3.03,2.90,1.99,26.90,2.48,nan
