setpoint[rad],position[rad],velocity[rad/s],acceleration[rad/s^2],current[mA],delta_t [ms]
2.68,2.67,-0.41,nan,-201.75,2.47
2.68,2.67,-0.19,nan,-422.33,2.50
2.68,2.68,-0.05,nan,-449.23,2.50
2.68,2.68,0.12,nan,-459.99,2.50
2.68,2.68,0.24,nan,-400.81,2.49
2.68,2.68,0.41,nan,-247.48,2.54
2.68,2.68,0.53,nan,-118.36,2.49
2.68,2.68,0.60,nan,-53.80,2.48
2.68,2.68,0.67,nan,21.52,2.48
2.68,2.68,0.74,nan,59.18,2.60
2.68,2.68,0.79,nan,53.80,2.40
2.68,2.68,0.82,nan,34.97,2.53
2.68,2.68,0.82,nan,51.11,2.47
2.68,2.68,0.77,nan,2.69,2.55
2.68,2.68,0.72,nan,8.07,2.45
2.68,2.68,0.62,nan,8.07,2.50
2.80,2.68,0.55,nan,-8.07,2.51
2.80,2.68,0.43,nan,1466.05,2.49
2.80,2.69,0.38,nan,1363.83,2.52
2.80,2.70,0.36,nan,833.90,2.50
2.80,2.72,0.38,nan,540.69,2.51
2.80,2.73,0.48,nan,360.46,2.52
2.80,2.75,0.58,nan,258.24,2.45
2.80,2.76,0.84,nan,-161.40,2.53
2.80,2.78,1.03,nan,-726.30,2.46
2.80,2.79,1.37,nan,-1038.34,2.54
2.80,2.80,1.61,nan,-1046.41,2.47
2.80,2.81,1.97,nan,-933.43,2.54
2.80,2.81,2.21,nan,-694.02,2.46
2.80,2.81,2.49,nan,-441.16,2.50
2.80,2.81,2.66,nan,-274.38,2.50
2.80,2.80,2.85,nan,-67.25,2.51
2.80,2.80,2.97,nan,78.01,2.52
2.80,2.80,2.97,nan,126.43,2.48
2.80,2.80,2.93,nan,150.64,2.49
2.80,2.80,2.78,nan,139.88,2.53
2.98,2.79,2.64,nan,118.36,2.47
2.98,2.80,2.37,nan,1517.16,2.52
2.98,2.81,2.16,nan,1374.59,2.48
2.98,2.82,1.87,nan,839.28,2.54
2.98,2.83,1.73,nan,597.18,2.45
2.98,2.85,1.56,nan,381.98,2.54
2.98,2.87,1.53,nan,258.24,2.47
2.98,2.88,1.56,nan,182.92,2.50
2.98,2.90,1.65,nan,134.50,2.50
2.98,2.92,1.87,nan,88.77,2.50
2.98,2.95,2.18,nan,-80.70,2.51
2.98,2.96,2.45,nan,-672.50,2.57
2.98,2.98,2.85,nan,-1054.48,2.41
2.98,2.98,3.14,nan,-1145.94,2.53
2.98,2.99,3.43,nan,-1084.07,2.47
2.98,3.00,3.84,nan,-815.07,2.54
2.98,3.00,4.05,nan,-607.94,2.45
2.98,2.99,4.27,nan,-328.18,2.54
2.98,2.99,4.34,nan,-145.26,2.46
2.98,2.99,4.34,nan,13.45,2.54
3.20,2.99,4.27,nan,123.74,2.46
3.20,2.99,4.08,nan,1683.94,2.50
3.20,3.00,3.81,nan,1398.80,2.54
3.20,3.01,3.62,nan,930.74,2.48
3.20,3.02,3.33,nan,607.94,2.50
3.20,3.04,3.17,nan,395.43,2.52
3.20,3.05,3.00,nan,287.83,2.46
3.20,3.07,2.85,nan,188.30,2.51
3.20,3.09,2.78,nan,134.50,2.50
3.20,3.11,2.78,nan,102.22,2.50
3.20,3.12,2.85,nan,72.63,2.49
3.20,3.14,3.05,nan,51.11,2.51
3.20,3.16,3.24,nan,-67.25,2.50
3.20,3.18,3.57,nan,-718.23,2.62
3.20,3.20,3.84,nan,-1022.20,2.38
3.20,3.21,4.24,nan,-1167.46,2.60
3.20,3.21,4.48,nan,-1086.76,2.40
3.20,3.22,4.80,nan,-801.62,2.50
3.20,3.21,4.92,nan,-546.07,2.50
3.20,3.21,5.01,nan,-306.66,2.50
3.42,3.21,5.01,nan,-142.57,2.50
3.42,3.21,4.89,nan,1651.66,2.49
3.42,3.22,4.77,nan,1530.61,2.50
3.42,3.23,4.56,nan,1032.96,2.52
3.42,3.24,4.39,nan,669.81,2.47
3.42,3.26,4.15,nan,435.78,2.50
3.42,3.27,4.00,nan,279.76,2.51
3.42,3.29,3.79,nan,190.99,2.50
3.42,3.31,3.69,nan,142.57,2.50
3.42,3.33,3.62,nan,102.22,2.50
3.42,3.35,3.62,nan,67.25,2.54
3.42,3.37,3.69,nan,18.83,2.46
3.42,3.39,3.79,nan,-486.89,2.49
3.42,3.40,4.03,nan,-919.98,2.50
3.42,3.42,4.22,nan,-1156.70,2.50
3.42,3.42,4.53,nan,-1148.63,2.49
3.42,3.43,4.72,nan,-903.84,2.50
3.42,3.43,4.92,nan,-632.15,2.55
3.42,3.43,4.99,nan,-381.98,2.44
3.42,3.42,5.01,nan,-164.09,2.50
3.57,3.42,4.94,nan,0.00,2.50
3.57,3.42,4.77,nan,1700.08,2.50
3.57,3.43,4.60,nan,1527.92,2.52
3.57,3.44,4.32,nan,1014.13,2.49
3.57,3.46,4.05,nan,602.56,2.55
3.57,3.47,3.86,nan,422.33,2.45
3.57,3.48,3.69,nan,282.45,2.50
3.57,3.50,3.50,nan,199.06,2.56
3.57,3.52,3.41,nan,145.26,2.44
3.57,3.54,3.33,nan,-193.68,2.54
3.57,3.56,3.33,nan,-753.20,2.46
3.57,3.57,3.43,nan,-1076.00,2.53
3.57,3.58,3.53,nan,-1159.39,2.48
3.57,3.58,3.72,nan,-973.78,2.50
3.57,3.59,3.86,nan,-753.20,2.50
3.57,3.58,4.05,nan,-484.20,2.51
3.57,3.58,4.12,nan,-231.34,2.51
3.57,3.58,4.17,nan,-48.42,2.51
3.57,3.58,4.12,nan,18.83,2.47
3.57,3.58,4.00,nan,129.12,2.55
3.64,3.57,3.86,nan,129.12,2.45
3.64,3.57,3.60,nan,1619.38,2.52
3.64,3.58,3.38,nan,1457.98,2.48
3.64,3.60,3.02,nan,960.33,2.52
3.64,3.61,2.83,nan,258.24,2.48
3.64,3.62,2.54,nan,-338.94,2.50
3.64,3.63,2.40,nan,-737.06,2.50
3.64,3.64,2.25,nan,-831.21,2.50
3.64,3.65,2.18,nan,-828.52,2.52
3.64,3.65,2.13,nan,-661.74,2.50
3.64,3.65,2.11,nan,-422.33,2.50
3.64,3.65,2.11,nan,-298.59,2.53
3.64,3.65,2.11,nan,-142.57,2.44
3.64,3.64,2.13,nan,10.76,2.56
3.64,3.64,2.13,nan,59.18,2.44
3.64,3.64,2.11,nan,69.94,2.50
3.64,3.64,2.06,nan,104.91,2.50
3.64,3.64,1.97,nan,75.32,2.56
3.64,3.64,1.85,nan,86.08,2.44
3.64,3.64,1.63,nan,67.25,2.53
3.60,3.64,1.46,nan,21.52,2.48
3.60,3.64,1.22,nan,-1533.30,2.54
3.60,3.63,1.06,nan,-1162.08,2.45
3.60,3.62,0.79,nan,-408.88,2.49
3.60,3.61,0.62,nan,174.85,2.50
3.60,3.60,0.34,nan,489.58,2.49
3.60,3.60,0.14,nan,659.05,2.50
3.60,3.59,-0.10,nan,602.56,2.53
3.60,3.59,-0.26,nan,513.79,2.47
3.60,3.59,-0.48,nan,387.36,2.50
3.60,3.59,-0.60,nan,247.48,2.50
3.60,3.59,-0.77,nan,115.67,2.54
3.60,3.59,-0.84,nan,0.00,2.46
3.60,3.59,-0.96,nan,-59.18,2.50
3.60,3.60,-1.01,nan,-102.22,2.49
3.60,3.60,-1.06,nan,-86.08,2.51
3.60,3.60,-1.06,nan,-104.91,2.50
3.60,3.60,-1.01,nan,-86.08,2.51
3.60,3.60,-0.96,nan,-26.90,2.48
3.60,3.60,-0.84,nan,10.76,2.53
3.44,3.60,-0.74,nan,8.07,2.44
3.44,3.59,-0.60,nan,-1492.95,2.55
3.44,3.59,-0.53,nan,-1398.80,2.48
3.44,3.57,-0.46,nan,-957.64,2.53
3.44,3.56,-0.48,nan,-578.35,2.71
3.44,3.54,-0.53,nan,-414.26,2.26
3.44,3.53,-0.62,nan,-274.38,2.49
3.44,3.51,-0.86,nan,-188.30,2.50
3.44,3.49,-1.06,nan,-129.12,2.50
3.44,3.47,-1.39,nan,392.74,2.54
3.44,3.46,-1.65,nan,909.22,2.46
3.44,3.44,-2.09,nan,1086.76,2.49
3.44,3.44,-2.37,nan,1102.90,2.52
3.44,3.43,-2.76,nan,890.39,2.47
3.44,3.43,-3.02,nan,661.74,2.49
3.44,3.43,-3.31,nan,403.50,2.50
3.44,3.43,-3.48,nan,164.09,2.50
3.44,3.44,-3.60,nan,29.59,2.54
3.44,3.44,-3.62,nan,-67.25,2.45
3.44,3.44,-3.55,nan,-126.43,2.50
3.21,3.44,-3.43,nan,-156.02,2.50
3.21,3.44,-3.19,nan,-1595.17,2.49
3.21,3.43,-3.00,nan,-1452.60,2.54
3.21,3.42,-2.69,nan,-987.23,2.47
3.21,3.41,-2.49,nan,-650.98,2.51
3.21,3.39,-2.25,nan,-425.02,2.54
3.21,3.37,-2.16,nan,-285.14,2.44
3.21,3.35,-2.09,nan,-204.44,2.54
3.21,3.34,-2.11,nan,-153.33,2.46
3.21,3.32,-2.23,nan,-107.60,2.54
3.21,3.30,-2.35,nan,-78.01,2.46
3.21,3.28,-2.64,nan,-72.63,2.53
3.21,3.26,-2.88,nan,-32.28,2.47
3.21,3.24,-3.29,nan,457.30,2.50
3.21,3.22,-3.74,nan,968.40,2.56
3.21,3.22,-4.05,nan,1162.08,2.45
3.21,3.21,-4.34,nan,1121.73,2.49
3.21,3.20,-4.68,nan,863.49,2.54
3.21,3.20,-4.84,nan,669.81,2.48
3.21,3.20,-4.99,nan,379.29,2.51
2.96,3.21,-5.01,nan,172.16,2.46
2.96,3.21,-4.94,nan,-1643.59,2.54
2.96,3.20,-4.84,nan,-1557.51,2.47
2.96,3.19,-4.63,nan,-1067.93,2.53
2.96,3.17,-4.48,nan,-702.09,2.46
2.96,3.16,-4.27,nan,-416.95,2.56
2.96,3.14,-4.15,nan,-301.28,2.44
2.96,3.12,-3.96,nan,-207.13,2.50
2.96,3.10,-3.86,nan,-153.33,2.49
2.96,3.09,-3.76,nan,-121.05,2.50
2.96,3.07,-3.76,nan,-80.70,2.50
2.96,3.05,-3.81,nan,-67.25,2.50
2.96,3.03,-3.91,nan,-67.25,2.51
2.96,3.01,-4.15,nan,-21.52,2.49
2.96,2.99,-4.34,nan,468.06,2.48
2.96,2.98,-4.70,nan,997.99,2.51
2.96,2.96,-4.92,nan,1164.77,2.50
2.96,2.96,-5.23,nan,1143.25,2.52
2.96,2.95,-5.40,nan,890.39,2.53
2.96,2.95,-5.54,nan,642.91,2.45
2.76,2.95,-5.56,nan,376.60,2.50
2.76,2.95,-5.49,nan,-1603.24,2.50
2.76,2.95,-5.40,nan,-1533.30,2.51
2.76,2.94,-5.23,nan,-1038.34,2.50
2.76,2.92,-5.01,nan,-626.77,2.55
2.76,2.91,-4.89,nan,-446.54,2.48
2.76,2.89,-4.75,nan,-298.59,2.46
2.76,2.87,-4.58,nan,-207.13,2.54
2.76,2.85,-4.46,nan,-158.71,2.50
2.76,2.83,-4.34,nan,-115.67,2.49
2.76,2.81,-4.32,nan,-80.70,2.47
2.76,2.79,-4.32,nan,91.46,2.53
2.76,2.78,-4.36,nan,632.15,2.47
2.76,2.76,-4.53,nan,1067.93,2.50
2.76,2.75,-4.65,nan,1164.77,2.50
2.76,2.75,-4.89,nan,1086.76,2.51
2.76,2.74,-5.04,nan,815.07,2.50
2.76,2.74,-5.16,nan,562.21,2.51
2.76,2.75,-5.18,nan,279.76,2.53
2.76,2.75,-5.13,nan,72.63,2.46
2.65,2.75,-5.04,nan,-34.97,2.50
2.65,2.75,-4.82,nan,-1692.01,2.49
2.65,2.74,-4.60,nan,-1568.27,2.50
2.65,2.73,-4.29,nan,-1062.55,2.58
2.65,2.72,-4.08,nan,-696.71,2.41
2.65,2.70,-3.79,nan,-462.68,2.53
2.65,2.69,-3.60,nan,-139.88,2.49
2.65,2.67,-3.41,nan,591.80,2.54
2.65,2.66,-3.29,nan,890.39,2.46
2.65,2.65,-3.19,nan,1046.41,2.50
2.65,2.64,-3.17,nan,1006.06,2.49
2.65,2.64,-3.17,nan,801.62,2.51
2.65,2.64,-3.19,nan,524.55,2.50
2.65,2.64,-3.21,nan,282.45,2.56
2.65,2.64,-3.26,nan,99.53,2.42
2.65,2.64,-3.26,nan,-5.38,2.51
2.65,2.65,-3.26,nan,-69.94,2.56
2.65,2.65,-3.17,nan,-104.91,2.45
2.65,2.65,-3.05,nan,-137.19,2.53
2.65,2.65,-2.83,nan,-137.19,2.48
2.68,2.65,-2.64,nan,-107.60,2.46
2.68,2.65,-2.33,nan,1073.31,2.51
2.68,2.66,-2.09,nan,632.15,2.51
2.68,2.66,-1.70,nan,94.15,2.50
2.68,2.67,-1.44,nan,-185.61,2.50
2.68,2.67,-1.06,nan,-341.63,2.51
2.68,2.68,-0.82,nan,-381.98,2.50
2.68,2.68,-0.48,nan,-357.77,2.50
2.68,2.68,-0.31,nan,-303.97,2.50
2.68,2.68,-0.07,nan,-190.99,2.54
2.68,2.68,0.05,nan,-118.36,2.45
2.68,2.68,0.22,nan,-61.87,2.52
2.68,2.68,0.29,nan,0.00,2.47
2.68,2.68,0.38,nan,69.94,2.53
2.68,2.68,0.46,nan,56.49,2.47
2.68,2.68,0.50,nan,29.59,2.51
2.68,2.68,0.50,nan,32.28,2.51
2.68,2.68,0.50,nan,26.90,2.50
2.68,2.68,0.48,nan,0.00,2.54
2.68,2.68,0.41,nan,10.76,2.46
2.84,2.68,0.36,nan,10.76,2.50
2.84,2.68,0.29,nan,1460.67,2.52
2.84,2.69,0.26,nan,1358.45,2.46
2.84,2.70,0.24,nan,919.98,2.54
2.84,2.71,0.29,nan,599.87,2.47
2.84,2.73,0.38,nan,392.74,2.53
2.84,2.75,0.53,nan,258.24,2.49
2.84,2.76,0.77,nan,180.23,2.49
2.84,2.78,0.98,nan,131.81,2.50
2.84,2.80,1.34,nan,-153.33,2.50
2.84,2.82,1.61,nan,-702.09,2.50
2.84,2.83,2.06,nan,-1062.55,2.50
2.84,2.84,2.35,nan,-1156.70,2.51
2.84,2.85,2.81,nan,-1022.20,2.53
2.84,2.85,3.07,nan,-788.17,2.44
2.84,2.85,3.41,nan,-489.58,2.52
2.84,2.85,3.60,nan,-266.31,2.47
2.84,2.84,3.74,nan,-48.42,2.51
2.84,2.84,3.76,nan,51.11,2.49
2.84,2.84,3.72,nan,121.05,2.52
3.09,2.84,3.62,nan,164.09,2.51
3.09,2.84,3.41,nan,1608.62,2.46
3.09,2.85,3.21,nan,1449.91,2.51
3.09,2.86,2.90,nan,973.78,2.50
3.09,2.87,2.71,nan,634.84,2.50
3.09,2.89,2.45,nan,422.33,2.50
3.09,2.91,2.35,nan,274.38,2.51
3.09,2.92,2.25,nan,182.92,2.51
3.09,2.94,2.25,nan,134.50,2.47
3.09,2.96,2.35,nan,104.91,2.50
3.09,2.98,2.47,nan,72.63,2.50
3.09,3.00,2.73,nan,53.80,2.54
3.09,3.02,2.97,nan,51.11,2.46
3.09,3.04,3.38,nan,43.04,2.53
3.09,3.06,3.67,nan,-223.27,2.47
3.09,3.07,4.15,nan,-790.86,2.50
3.09,3.09,4.46,nan,-1102.90,2.49
3.09,3.10,4.87,nan,-1145.94,2.51
3.09,3.10,5.08,nan,-1027.58,2.50
3.09,3.10,5.30,nan,-758.58,2.52
3.37,3.10,5.40,nan,-527.24,2.50
3.37,3.10,5.40,nan,1482.19,2.50
3.37,3.11,5.35,nan,1487.57,2.46
3.37,3.12,5.23,nan,1006.06,2.54
3.37,3.13,5.13,nan,656.36,2.46
3.37,3.15,4.96,nan,430.40,2.55
3.37,3.17,4.87,nan,287.83,2.49
3.37,3.18,4.70,nan,185.61,2.49
3.37,3.20,4.63,nan,129.12,2.47
3.37,3.22,4.51,nan,102.22,2.51
3.37,3.24,4.46,nan,59.18,2.58
3.37,3.26,4.46,nan,48.42,2.41
3.37,3.28,4.51,nan,48.42,2.51
3.37,3.30,4.65,nan,48.42,2.56
3.37,3.32,4.80,nan,-8.07,2.42
3.37,3.34,5.08,nan,-508.41,2.53
3.37,3.35,5.28,nan,-987.23,2.47
3.37,3.37,5.56,nan,-1213.19,2.54
3.37,3.37,5.71,nan,-1116.35,2.46
3.37,3.38,5.88,nan,-885.01,2.60
3.57,3.38,5.92,nan,-629.46,2.41
3.57,3.38,5.90,nan,1404.18,2.49
3.57,3.38,5.83,nan,1431.08,2.50
3.57,3.39,5.66,nan,949.57,2.51
3.57,3.41,5.56,nan,618.70,2.51
3.57,3.43,5.37,nan,403.50,2.49
3.57,3.44,5.28,nan,274.38,2.49
3.57,3.46,5.11,nan,193.68,2.52
3.57,3.48,5.01,nan,131.81,2.47
3.57,3.50,4.89,nan,91.46,2.54
3.57,3.52,4.84,nan,75.32,2.50
3.57,3.54,4.80,nan,-234.03,2.46
3.57,3.55,4.82,nan,-790.86,2.54
3.57,3.57,4.92,nan,-1121.73,2.49
3.57,3.58,5.01,nan,-1156.70,2.46
3.57,3.58,5.16,nan,-1022.20,2.50
3.57,3.58,5.25,nan,-755.89,2.50
3.57,3.58,5.30,nan,-492.27,2.52
3.57,3.58,5.30,nan,-266.31,2.48
3.57,3.58,5.18,nan,-43.04,2.50
3.64,3.57,5.06,nan,56.49,2.49
3.64,3.57,4.80,nan,1657.04,2.53
3.64,3.58,4.58,nan,1535.99,2.52
3.64,3.59,4.24,nan,1024.89,2.48
3.64,3.61,4.00,nan,357.77,2.46
3.64,3.62,3.69,nan,-328.18,2.50
3.64,3.63,3.50,nan,-696.71,2.50
3.64,3.64,3.24,nan,-841.97,2.50
3.64,3.65,3.09,nan,-809.69,2.51
3.64,3.65,2.90,nan,-648.29,2.49
3.64,3.65,2.81,nan,-486.89,2.51
3.64,3.65,2.64,nan,-220.58,3.35
3.64,3.65,2.61,nan,-99.53,1.65
3.64,3.64,2.54,nan,-8.07,2.55
3.64,3.64,2.49,nan,75.32,2.44
3.64,3.64,2.42,nan,96.84,2.60
3.64,3.64,2.35,nan,91.46,2.40
3.64,3.64,2.18,nan,59.18,2.53
3.64,3.64,2.06,nan,64.56,2.47
3.64,3.64,1.82,nan,48.42,2.53
3.55,3.64,1.65,nan,24.21,2.48
3.55,3.64,1.37,nan,-1546.75,2.50
3.55,3.63,1.20,nan,-1420.32,2.50
3.55,3.62,0.91,nan,-954.95,2.50
3.55,3.60,0.72,nan,-632.15,2.49
3.55,3.59,0.38,nan,-341.63,2.50
3.55,3.57,0.14,nan,266.31,2.52
3.55,3.56,-0.22,nan,790.86,2.51
3.55,3.55,-0.48,nan,963.02,2.46
3.55,3.54,-0.86,nan,979.16,2.53
3.55,3.54,-1.10,nan,839.28,2.47
3.55,3.54,-1.44,nan,610.63,2.50
3.55,3.54,-1.65,nan,387.36,2.53
3.55,3.54,-1.89,nan,193.68,2.50
3.55,3.54,-2.04,nan,5.38,2.47
3.55,3.54,-2.21,nan,-64.56,2.50
3.55,3.54,-2.25,nan,-96.84,2.50
3.55,3.55,-2.25,nan,-99.53,2.50
3.55,3.55,-2.21,nan,-107.60,2.51
3.55,3.55,-2.06,nan,-69.94,2.50
3.31,3.55,-1.92,nan,-88.77,2.50
3.31,3.55,-1.68,nan,-1509.09,2.52
3.31,3.54,-1.49,nan,-1396.11,2.46
3.31,3.53,-1.27,nan,-944.19,2.50
3.31,3.51,-1.18,nan,-624.08,2.50
3.31,3.50,-1.08,nan,-411.57,2.55
3.31,3.48,-1.10,nan,-277.07,2.45
3.31,3.46,-1.22,nan,-199.06,2.49
3.31,3.44,-1.34,nan,-153.33,2.50
3.31,3.42,-1.63,nan,-99.53,2.50
3.31,3.40,-1.85,nan,-78.01,2.50
3.31,3.38,-2.25,nan,-72.63,2.50
3.31,3.36,-2.69,nan,-51.11,2.52
3.31,3.34,-3.02,nan,263.62,2.48
3.31,3.33,-3.36,nan,782.79,2.57
3.31,3.31,-3.86,nan,1110.97,2.47
3.31,3.31,-4.20,nan,1154.01,2.45
3.31,3.30,-4.58,nan,981.85,2.51
3.31,3.30,-4.77,nan,715.54,2.54
3.31,3.30,-4.96,nan,494.96,2.49
3.01,3.30,-5.01,nan,266.31,2.48
3.01,3.30,-4.96,nan,-1597.86,2.52
3.01,3.30,-4.89,nan,-1573.65,2.46
3.01,3.28,-4.72,nan,-1054.48,2.50
3.01,3.27,-4.58,nan,-685.95,2.50
3.01,3.26,-4.39,nan,-457.30,2.50
3.01,3.24,-4.27,nan,-309.35,2.50
3.01,3.22,-4.10,nan,-220.58,2.56
3.01,3.20,-4.00,nan,-153.33,2.43
3.01,3.18,-3.91,nan,-107.60,2.53
3.01,3.16,-3.88,nan,-88.77,2.57
3.01,3.14,-3.93,nan,-75.32,2.41
3.01,3.13,-4.00,nan,-53.80,2.49
3.01,3.11,-4.22,nan,-48.42,2.60
3.01,3.09,-4.41,nan,-56.49,2.39
3.01,3.07,-4.75,nan,-37.66,2.51
3.01,3.05,-4.99,nan,177.54,2.49
3.01,3.03,-5.32,nan,731.68,2.50
3.01,3.02,-5.54,nan,1092.14,2.51
3.01,3.01,-5.80,nan,1197.05,2.52
2.76,3.00,-5.95,nan,1032.96,2.48
2.76,3.00,-6.04,nan,-1032.96,2.50
2.76,2.99,-6.07,nan,-1197.05,2.49
2.76,2.98,-6.04,nan,-825.83,2.54
2.76,2.96,-6.02,nan,-548.76,2.46
2.76,2.95,-5.95,nan,-363.15,2.53
2.76,2.93,-5.90,nan,-255.55,2.47
2.76,2.91,-5.83,nan,-180.23,2.53
2.76,2.89,-5.78,nan,-121.05,2.46
2.76,2.87,-5.71,nan,-94.15,2.50
2.76,2.85,-5.68,nan,-86.08,2.50
2.76,2.83,-5.64,nan,-59.18,2.49
2.76,2.81,-5.64,nan,-48.42,2.51
2.76,2.79,-5.68,nan,201.75,2.51
2.76,2.78,-5.76,nan,777.41,2.48
2.76,2.76,-5.92,nan,1137.87,2.54
2.76,2.75,-6.02,nan,1199.74,2.47
2.76,2.75,-6.14,nan,1016.82,2.51
2.76,2.75,-6.16,nan,750.51,2.48
2.76,2.75,-6.14,nan,492.27,2.53
2.64,2.75,-6.07,nan,250.17,2.47
2.64,2.75,-5.88,nan,-1630.14,2.53
2.64,2.74,-5.68,nan,-1568.27,2.47
2.64,2.73,-5.40,nan,-1073.31,2.50
2.64,2.72,-5.20,nan,-702.09,2.49
2.64,2.70,-4.92,nan,-468.06,2.51
2.64,2.69,-4.72,nan,-247.48,2.51
2.64,2.67,-4.48,nan,392.74,2.50
2.64,2.66,-4.34,nan,852.73,2.49
2.64,2.64,-4.17,nan,1076.00,2.50
2.64,2.64,-4.08,nan,1000.68,2.50
2.64,2.63,-3.96,nan,847.35,2.51
2.64,2.63,-3.91,nan,621.39,2.48
2.64,2.63,-3.86,nan,355.08,2.50
2.64,2.64,-3.84,nan,134.50,2.51
2.64,2.64,-3.76,nan,2.69,2.48
2.64,2.64,-3.69,nan,-75.32,2.54
2.64,2.64,-3.55,nan,-107.60,2.46
2.64,2.64,-3.43,nan,-102.22,2.50
2.64,2.64,-3.17,nan,-104.91,2.56
2.72,2.64,-2.95,nan,-123.74,2.52
2.72,2.65,-2.59,nan,1449.91,2.47
2.72,2.66,-2.33,nan,1363.83,2.44
2.72,2.67,-1.89,nan,925.36,2.56
2.72,2.68,-1.58,nan,395.43,2.43
2.72,2.70,-1.08,nan,-271.69,2.53
2.72,2.71,-0.74,nan,-710.16,2.50
2.72,2.72,-0.26,nan,-879.63,2.47
2.72,2.72,0.02,nan,-871.56,2.50
2.72,2.73,0.43,nan,-739.75,2.50
2.72,2.73,0.70,nan,-562.21,2.50
2.72,2.73,1.01,nan,-338.94,2.52
2.72,2.72,1.20,nan,-134.50,2.52
2.72,2.72,1.41,nan,-21.52,2.52
2.72,2.72,1.51,nan,80.70,2.45
2.72,2.72,1.63,nan,78.01,2.50
2.72,2.72,1.68,nan,112.98,2.49
2.72,2.72,1.65,nan,118.36,2.50
2.72,2.72,1.58,nan,96.84,2.50
2.72,2.72,1.44,nan,59.18,2.53
2.96,2.72,1.32,nan,2.69,2.50
2.96,2.72,1.10,nan,1447.22,2.51
2.96,2.73,0.96,nan,1345.00,2.47
2.96,2.74,0.82,nan,914.60,2.54
2.96,2.76,0.77,nan,597.18,2.50
2.96,2.77,0.79,nan,392.74,2.46
2.96,2.79,0.84,nan,255.55,2.52
2.96,2.81,1.03,nan,174.85,2.48
2.96,2.82,1.20,nan,131.81,2.50
2.96,2.84,1.53,nan,99.53,2.54
2.96,2.86,1.77,nan,64.56,2.52
2.96,2.88,2.21,nan,56.49,2.44
2.96,2.90,2.52,nan,51.11,2.50
2.96,2.92,3.02,nan,-112.98,2.50
2.96,2.94,3.38,nan,-650.98,2.50
2.96,2.95,3.91,nan,-1057.17,2.50
2.96,2.96,4.24,nan,-1188.98,2.53
2.96,2.97,4.65,nan,-1070.62,2.48
2.96,2.97,4.87,nan,-833.90,2.50
2.96,2.97,5.06,nan,-605.25,2.53
3.28,2.97,5.13,nan,-306.66,2.50
3.28,2.97,5.11,nan,1651.66,2.48
3.28,2.98,5.04,nan,1546.75,2.51
3.28,2.99,4.87,nan,1027.58,2.51
3.28,3.00,4.75,nan,667.12,2.45
3.28,3.02,4.56,nan,438.47,2.53
3.28,3.03,4.44,nan,295.90,2.50
3.28,3.05,4.27,nan,201.75,2.51
3.28,3.07,4.17,nan,131.81,2.47
3.28,3.09,4.05,nan,99.53,2.50
3.28,3.11,4.03,nan,80.70,2.50
3.28,3.13,4.05,nan,59.18,2.55
3.28,3.14,4.12,nan,43.04,2.47
3.28,3.16,4.34,nan,45.73,2.53
3.28,3.18,4.51,nan,34.97,2.49
3.28,3.20,4.84,nan,24.21,2.51
3.28,3.22,5.06,nan,29.59,2.44
3.28,3.24,5.40,nan,-118.36,2.50
3.28,3.26,5.61,nan,-680.57,2.49
3.28,3.27,5.90,nan,-1070.62,2.55
3.55,3.28,6.04,nan,-1199.74,2.45
3.55,3.29,6.21,nan,599.87,2.50
3.55,3.30,6.28,nan,885.01,2.50
3.55,3.32,6.33,nan,624.08,2.50
3.55,3.33,6.33,nan,411.57,2.52
3.55,3.35,6.33,nan,269.00,2.49
3.55,3.37,6.31,nan,193.68,2.51
3.55,3.39,6.28,nan,139.88,2.46
3.55,3.41,6.28,nan,94.15,2.50
3.55,3.43,6.24,nan,67.25,2.56
3.55,3.45,6.24,nan,59.18,2.47
3.55,3.46,6.21,nan,51.11,2.49
3.55,3.48,6.21,nan,34.97,2.48
3.55,3.50,6.24,nan,-45.73,2.52
3.55,3.52,6.28,nan,-597.18,2.48
3.55,3.54,6.38,nan,-1019.51,2.50
3.55,3.55,6.45,nan,-1205.12,2.51
3.55,3.55,6.52,nan,-1081.38,2.50
3.55,3.55,6.52,nan,-836.59,2.58
3.55,3.55,6.47,nan,-591.80,2.42
3.64,3.55,6.38,nan,-325.49,2.48
3.64,3.55,6.16,nan,1544.06,2.54
3.64,3.56,5.97,nan,1517.16,2.46
3.64,3.57,5.66,nan,1003.37,2.56
3.64,3.59,5.47,nan,642.91,2.48
3.64,3.60,5.16,nan,258.24,2.50
3.64,3.62,4.99,nan,-390.05,2.46
3.64,3.63,4.72,nan,-828.52,2.50
3.64,3.64,4.56,nan,-968.40,2.51
3.64,3.65,4.34,nan,-936.12,2.50
3.64,3.65,4.20,nan,-766.65,2.50
3.64,3.65,3.98,nan,-562.21,2.51
3.64,3.65,3.86,nan,-333.56,2.50
3.64,3.65,3.72,nan,-156.02,2.53
3.64,3.64,3.62,nan,-8.07,2.49
3.64,3.64,3.48,nan,83.39,2.47
3.64,3.64,3.36,nan,86.08,2.50
3.64,3.64,3.14,nan,107.60,2.49
3.64,3.64,2.97,nan,88.77,2.53
3.64,3.64,2.69,nan,99.53,2.50
3.52,3.64,2.45,nan,61.87,2.47
3.52,3.64,2.09,nan,-1490.26,2.51
3.52,3.63,1.85,nan,-1433.77,2.50
