setpoint [rad], position [rad], velocity [rad/s], acceleration [rad/s^2], current [mA], delta_t [ms]
2.98, 3.22, 3.45, nan, 75.32, 2.51
2.98, 3.22, 3.09, nan, -1490.26, 2.49
2.98, 3.21, 2.57, nan, -1388.04, 2.55
2.98, 3.20, 2.21, nan, -933.43, 2.49
2.98, 3.19, 1.70, nan, -610.63, 2.46
2.98, 3.17, 1.34, nan, -398.12, 2.50
2.98, 3.15, 0.84, nan, -260.93, 2.51
2.98, 3.13, 0.48, nan, -180.23, 2.52
2.98, 3.12, -0.02, nan, -142.57, 2.50
2.98, 3.10, -0.38, nan, -110.29, 2.47
2.98, 3.08, -0.94, nan, -78.01, 2.53
2.98, 3.06, -1.32, nan, -72.63, 2.59
2.98, 3.04, -1.89, nan, -72.63, 2.38
2.98, 3.03, -2.30, nan, -18.83, 2.50
2.98, 3.01, -2.90, nan, 494.96, 2.56
2.98, 2.99, -3.31, nan, 930.74, 2.44
2.98, 2.98, -3.86, nan, 1156.70, 2.55
2.98, 2.97, -4.17, nan, 1070.62, 2.45
2.98, 2.97, -4.56, nan, 850.04, 2.51
2.98, 2.97, -4.75, nan, 581.04, 2.49
2.91, 2.97, -4.89, nan, 363.15, 2.49
2.91, 2.97, -4.92, nan, -1541.37, 2.50
2.91, 2.96, -4.84, nan, -1503.71, 2.50
2.91, 2.95, -4.77, nan, -807.00, 2.50
2.91, 2.94, -4.63, nan, -37.66, 2.50
2.91, 2.93, -4.53, nan, 435.78, 2.50
2.91, 2.92, -4.34, nan, 710.16, 2.50
2.91, 2.91, -4.22, nan, 780.10, 2.51
2.91, 2.91, -3.98, nan, 677.88, 2.50
2.91, 2.91, -3.81, nan, 511.10, 2.50
2.91, 2.91, -3.55, nan, 314.73, 2.50
2.91, 2.91, -3.38, nan, 190.99, 2.50
2.91, 2.91, -3.14, nan, 72.63, 2.52
2.91, 2.91, -3.00, nan, -37.66, 2.49
2.91, 2.91, -2.81, nan, -53.80, 2.49
2.91, 2.91, -2.69, nan, -102.22, 2.50
2.91, 2.91, -2.47, nan, -64.56, 2.50
2.91, 2.92, -2.33, nan, -48.42, 2.50
2.91, 2.91, -2.06, nan, -59.18, 2.50
2.91, 2.92, -1.87, nan, -10.76, 2.50
2.70, 2.91, -1.58, nan, 10.76, 2.49
2.70, 2.91, -1.41, nan, -1474.12, 2.51
2.70, 2.91, -1.15, nan, -1361.14, 2.50
2.70, 2.89, -1.03, nan, -919.98, 2.50
2.70, 2.88, -0.94, nan, -599.87, 2.51
2.70, 2.86, -0.94, nan, -390.05, 2.51
2.70, 2.84, -1.03, nan, -255.55, 2.50
2.70, 2.83, -1.15, nan, -185.61, 2.48
2.70, 2.81, -1.37, nan, -147.95, 2.54
2.70, 2.79, -1.58, nan, -107.60, 2.49
2.70, 2.77, -1.94, nan, -86.08, 2.50
2.70, 2.75, -2.21, nan, -69.94, 2.50
2.70, 2.73, -2.66, nan, 204.44, 2.47
2.70, 2.72, -2.97, nan, 769.34, 2.53
2.70, 2.70, -3.48, nan, 1094.83, 2.47
2.70, 2.70, -3.81, nan, 1113.66, 2.50
2.70, 2.69, -4.22, nan, 981.85, 2.50
2.70, 2.69, -4.44, nan, 710.16, 2.50
2.70, 2.69, -4.68, nan, 503.03, 2.50
2.70, 2.69, -4.75, nan, 225.96, 2.51
2.70, 2.69, -4.75, nan, 32.28, 2.49
3.08, 2.69, -4.68, nan, -5.38, 2.53
3.08, 2.70, -4.48, nan, 1307.34, 2.50
3.08, 2.71, -4.29, nan, 1221.26, 2.50
3.08, 2.72, -3.91, nan, 809.69, 2.47
3.08, 2.73, -3.60, nan, 527.24, 2.50
3.08, 2.75, -3.00, nan, 352.39, 2.52
3.08, 2.77, -2.54, nan, 242.10, 2.48
3.08, 2.79, -1.80, nan, 166.78, 2.50
3.08, 2.81, -1.29, nan, 115.67, 2.51
3.08, 2.82, -0.50, nan, 94.15, 2.53
3.08, 2.84, 0.00, nan, 86.08, 2.47
3.08, 2.86, 0.77, nan, 64.56, 2.51
3.08, 2.88, 1.27, nan, 53.80, 2.48
3.08, 2.90, 1.99, nan, 56.49, 2.50
3.08, 2.92, 2.47, nan, 56.49, 2.50
3.08, 2.94, 3.17, nan, 43.04, 2.50
3.08, 2.96, 3.60, nan, 45.73, 2.50
3.08, 2.97, 4.20, nan, 48.42, 2.50
3.08, 2.99, 4.53, nan, 43.04, 2.50
2.65, 3.01, 4.99, nan, 43.04, 2.50
2.65, 3.03, 5.28, nan, -2897.13, 2.50
2.65, 3.03, 5.59, nan, -2741.11, 2.54
2.65, 3.03, 5.73, nan, -1826.51, 2.47
2.65, 3.02, 5.80, nan, -1167.46, 2.51
2.65, 3.00, 5.76, nan, -747.82, 2.49
2.65, 2.99, 5.52, nan, -492.27, 2.51
2.65, 2.97, 5.28, nan, -328.18, 2.48
2.65, 2.95, 4.77, nan, -220.58, 2.50
2.65, 2.93, 4.36, nan, -150.64, 2.50
2.65, 2.92, 3.62, nan, -118.36, 2.50
2.65, 2.90, 3.09, nan, -99.53, 2.50
2.65, 2.88, 2.18, nan, -78.01, 2.50
2.65, 2.86, 1.56, nan, -61.87, 2.51
2.65, 2.84, 0.53, nan, -61.87, 2.50
2.65, 2.82, -0.14, nan, -67.25, 2.50
2.65, 2.80, -1.15, nan, -48.42, 2.50
2.65, 2.78, -1.80, nan, -43.04, 2.50
2.65, 2.76, -2.64, nan, -51.11, 2.57
2.65, 2.74, -3.17, nan, -51.11, 2.44
3.17, 2.72, -3.84, nan, -37.66, 2.49
3.17, 2.71, -4.24, nan, 2886.37, 2.49
3.17, 2.71, -4.75, nan, 2714.21, 2.54
3.17, 2.71, -4.99, nan, 1799.61, 2.46
3.17, 2.72, -5.20, nan, 1151.32, 2.54
3.17, 2.74, -5.20, nan, 731.68, 2.49
3.17, 2.75, -5.08, nan, 481.51, 2.46
3.17, 2.77, -4.87, nan, 320.11, 2.50
3.17, 2.79, -4.44, nan, 217.89, 2.50
3.17, 2.81, -4.05, nan, 147.95, 2.51
3.17, 2.82, -3.38, nan, 115.67, 2.50
3.17, 2.84, -2.88, nan, 94.15, 2.52
3.17, 2.86, -2.01, nan, 72.63, 2.49
3.17, 2.88, -1.39, nan, 64.56, 2.52
3.17, 2.90, -0.38, nan, 64.56, 2.52
3.17, 2.92, 0.26, nan, 64.56, 2.44
3.17, 2.94, 1.27, nan, 53.80, 2.51
3.17, 2.95, 1.89, nan, 48.42, 2.54
3.17, 2.97, 2.73, nan, 51.11, 2.48
3.17, 2.99, 3.24, nan, 48.42, 2.48
3.01, 3.01, 3.91, nan, 43.04, 2.51
3.01, 3.03, 4.29, nan, -2789.53, 2.49
3.01, 3.03, 4.77, nan, -1998.67, 2.50
3.01, 3.03, 5.01, nan, -1151.32, 2.51
3.01, 3.03, 5.23, nan, -621.39, 2.51
3.01, 3.02, 5.30, nan, -153.33, 2.48
3.01, 3.02, 5.23, nan, 86.08, 2.54
3.01, 3.01, 5.13, nan, 231.34, 2.45
3.01, 3.01, 4.87, nan, 320.11, 2.50
3.01, 3.01, 4.63, nan, 309.35, 2.50
3.01, 3.01, 4.22, nan, 258.24, 2.50
3.01, 3.01, 3.91, nan, 185.61, 2.50
3.01, 3.01, 3.43, nan, 102.22, 2.50
3.01, 3.01, 3.07, nan, 29.59, 2.50
3.01, 3.01, 2.54, nan, 0.00, 2.51
3.01, 3.01, 2.18, nan, -37.66, 2.50
3.01, 3.01, 1.70, nan, -43.04, 2.51
3.01, 3.01, 1.44, nan, -24.21, 2.51
3.01, 3.01, 1.10, nan, -10.76, 2.53
3.01, 3.01, 0.94, nan, -18.83, 2.46
3.01, 3.01, 0.74, nan, -8.07, 2.48
3.28, 3.01, 0.65, nan, 0.00, 2.50
3.28, 3.01, 0.53, nan, 1471.43, 2.50
3.28, 3.02, 0.48, nan, 1379.97, 2.50
3.28, 3.03, 0.46, nan, 909.22, 2.51
3.28, 3.04, 0.48, nan, 589.11, 2.49
3.28, 3.06, 0.60, nan, 390.05, 2.50
3.28, 3.08, 0.72, nan, 269.00, 2.50
3.28, 3.10, 0.94, nan, 188.30, 2.50
3.28, 3.11, 1.13, nan, 126.43, 2.49
3.28, 3.13, 1.46, nan, 102.22, 2.55
3.28, 3.15, 1.73, nan, 91.46, 2.48
3.28, 3.17, 2.16, nan, 72.63, 2.49
3.28, 3.19, 2.47, nan, 56.49, 2.52
3.28, 3.21, 2.95, nan, 59.18, 2.50
3.28, 3.22, 3.31, nan, 59.18, 2.49
3.28, 3.24, 3.84, nan, -215.20, 2.47
3.28, 3.26, 4.17, nan, -755.89, 2.54
3.28, 3.27, 4.63, nan, -1059.86, 2.50
3.28, 3.28, 4.89, nan, -1081.38, 2.52
2.51, 3.29, 5.20, nan, -981.85, 2.45
2.51, 3.29, 5.32, nan, -1853.41, 2.50
2.51, 3.28, 5.42, nan, -1544.06, 2.50
2.51, 3.27, 5.37, nan, -1014.13, 2.55
2.51, 3.26, 5.20, nan, -653.67, 2.44
2.51, 3.24, 4.99, nan, -430.40, 2.49
2.51, 3.22, 4.53, nan, -271.69, 3.34
2.51, 3.21, 4.15, nan, -204.44, 1.68
2.51, 3.19, 3.48, nan, -158.71, 2.49
2.51, 3.17, 2.97, nan, -107.60, 2.50
2.51, 3.15, 2.11, nan, -83.39, 2.50
2.51, 3.13, 1.51, nan, -78.01, 2.50
2.51, 3.11, 0.55, nan, -69.94, 2.50
2.51, 3.10, -0.05, nan, -53.80, 2.50
2.51, 3.08, -0.98, nan, -51.11, 2.50
2.51, 3.06, -1.61, nan, -61.87, 2.51
2.51, 3.04, -2.45, nan, -45.73, 2.50
2.51, 3.02, -2.95, nan, -43.04, 2.49
2.51, 3.00, -3.65, nan, -56.49, 2.50
2.51, 2.98, -4.05, nan, -53.80, 2.51
3.28, 2.96, -4.60, nan, -45.73, 2.50
3.28, 2.95, -4.92, nan, 2894.44, 2.49
3.28, 2.95, -5.32, nan, 2743.80, 2.50
3.28, 2.95, -5.49, nan, 1807.68, 2.51
3.28, 2.96, -5.61, nan, 1156.70, 2.50
3.28, 2.97, -5.56, nan, 739.75, 2.50
3.28, 2.99, -5.37, nan, 484.20, 2.50
3.28, 3.01, -5.16, nan, 325.49, 2.50
3.28, 3.02, -4.68, nan, 220.58, 2.50
3.28, 3.04, -4.27, nan, 150.64, 2.50
3.28, 3.06, -3.57, nan, 118.36, 2.50
3.28, 3.08, -3.05, nan, 102.22, 2.52
3.28, 3.10, -2.16, nan, 75.32, 2.50
3.28, 3.11, -1.51, nan, 59.18, 2.48
3.28, 3.13, -0.50, nan, 61.87, 2.50
3.28, 3.15, 0.17, nan, 56.49, 2.50
3.28, 3.17, 1.15, nan, 45.73, 2.50
3.28, 3.19, 1.77, nan, 51.11, 2.54
3.28, 3.21, 2.64, nan, 56.49, 2.50
3.28, 3.23, 3.14, nan, 29.59, 2.47
3.11, 3.24, 3.84, nan, -325.49, 2.54
3.11, 3.26, 4.22, nan, -2867.54, 2.45
3.11, 3.26, 4.70, nan, -2601.23, 2.51
3.11, 3.26, 4.94, nan, -1700.08, 2.54
3.11, 3.24, 5.11, nan, -1100.21, 2.45
3.11, 3.23, 5.11, nan, -707.47, 2.50
3.11, 3.22, 4.96, nan, -465.37, 2.50
3.11, 3.20, 4.75, nan, -301.28, 2.53
3.11, 3.18, 4.32, nan, -207.13, 2.50
3.11, 3.16, 3.96, nan, -150.64, 2.51
3.11, 3.14, 3.26, nan, 293.21, 2.46
3.11, 3.13, 2.76, nan, 841.97, 2.54
3.11, 3.12, 1.89, nan, 1022.20, 2.45
3.11, 3.11, 1.32, nan, 1084.07, 2.50
3.11, 3.11, 0.41, nan, 885.01, 2.50
3.11, 3.10, -0.12, nan, 640.22, 2.50
3.11, 3.10, -0.89, nan, 422.33, 2.52
3.11, 3.11, -1.29, nan, 223.27, 2.52
3.11, 3.11, -1.77, nan, 40.35, 2.45
3.11, 3.11, -1.99, nan, -56.49, 2.52
3.33, 3.11, -2.21, nan, -107.60, 2.44
3.33, 3.12, -2.25, nan, 1345.00, 2.54
3.33, 3.12, -2.21, nan, 1266.99, 2.53
3.33, 3.14, -2.09, nan, 844.66, 2.48
3.33, 3.15, -1.80, nan, 551.45, 2.50
3.33, 3.17, -1.53, nan, 365.84, 2.50
3.33, 3.18, -1.03, nan, 244.79, 2.50
3.33, 3.20, -0.67, nan, 164.09, 2.50
3.33, 3.22, -0.10, nan, 126.43, 2.50
3.33, 3.24, 0.29, nan, 104.91, 2.50
3.33, 3.26, 0.89, nan, 80.70, 2.50
3.33, 3.27, 1.29, nan, 61.87, 2.50
3.33, 3.29, 1.92, nan, -220.58, 2.53
3.33, 3.31, 2.33, nan, -788.17, 2.48
3.33, 3.32, 2.93, nan, -1057.17, 2.49
3.33, 3.33, 3.31, nan, -1086.76, 2.50
3.33, 3.34, 3.79, nan, -946.88, 2.50
3.33, 3.34, 4.05, nan, -704.78, 2.50
3.33, 3.34, 4.32, nan, -470.75, 2.50
3.33, 3.34, 4.41, nan, -252.86, 2.50
3.20, 3.33, 4.46, nan, -61.87, 2.53
3.20, 3.33, 4.41, nan, -1304.65, 2.47
3.20, 3.32, 4.24, nan, -1213.19, 2.50
3.20, 3.31, 4.05, nan, -812.38, 2.52
3.20, 3.29, 3.65, nan, -535.31, 2.50
3.20, 3.28, 3.29, nan, -355.08, 2.50
3.20, 3.26, 2.66, nan, -242.10, 2.52
3.20, 3.24, 2.21, nan, -56.49, 2.46
3.20, 3.23, 1.44, nan, 540.69, 2.49
3.20, 3.21, 0.91, nan, 882.32, 2.50
3.20, 3.20, 0.14, nan, 1024.89, 2.50
3.20, 3.20, -0.31, nan, 1000.68, 2.50
3.20, 3.19, -0.96, nan, 796.24, 2.49
3.20, 3.19, -1.34, nan, 578.35, 2.50
3.20, 3.19, -1.85, nan, 376.60, 2.50
3.20, 3.19, -2.11, nan, 147.95, 2.50
3.20, 3.20, -2.40, nan, 10.76, 2.52
3.20, 3.20, -2.52, nan, -59.18, 2.48
3.20, 3.20, -2.57, nan, -158.71, 2.53
3.20, 3.20, -2.54, nan, -115.67, 2.48
3.24, 3.20, -2.42, nan, -67.25, 2.49
3.24, 3.20, -2.28, nan, 1199.74, 2.50
3.24, 3.21, -2.01, nan, 683.26, 2.52
3.24, 3.22, -1.80, nan, 134.50, 2.48
3.24, 3.22, -1.44, nan, -188.30, 2.71
3.24, 3.23, -1.18, nan, -376.60, 2.29
3.24, 3.24, -0.79, nan, -425.02, 2.51
3.24, 3.24, -0.55, nan, -400.81, 2.49
3.24, 3.24, -0.24, nan, -333.56, 2.50
3.24, 3.24, -0.07, nan, -263.62, 2.51
3.24, 3.24, 0.14, nan, -118.36, 2.48
3.24, 3.24, 0.26, nan, -24.21, 2.50
3.24, 3.24, 0.41, nan, 8.07, 2.51
3.24, 3.24, 0.48, nan, 59.18, 2.52
3.24, 3.24, 0.58, nan, 67.25, 2.46
3.24, 3.24, 0.62, nan, 37.66, 2.50
3.24, 3.24, 0.65, nan, 37.66, 2.50
3.24, 3.24, 0.62, nan, 8.07, 2.50
3.24, 3.24, 0.58, nan, 0.00, 2.50
3.24, 3.24, 0.53, nan, 0.00, 2.50
3.55, 3.24, 0.43, nan, 0.00, 2.51
3.55, 3.24, 0.38, nan, 1501.02, 2.49
3.55, 3.24, 0.31, nan, 1342.31, 2.51
3.55, 3.26, 0.29, nan, 895.77, 2.49
3.55, 3.27, 0.34, nan, 581.04, 2.50
3.55, 3.29, 0.41, nan, 381.98, 2.51
3.55, 3.30, 0.58, nan, 252.86, 2.50
3.55, 3.32, 0.74, nan, 182.92, 2.49
3.55, 3.34, 1.03, nan, 142.57, 2.50
3.55, 3.36, 1.27, nan, 110.29, 2.49
3.55, 3.38, 1.68, nan, 75.32, 2.50
3.55, 3.40, 1.97, nan, 72.63, 2.50
3.55, 3.42, 2.45, nan, 67.25, 2.50
3.55, 3.43, 2.78, nan, 56.49, 2.50
3.55, 3.45, 3.31, nan, 48.42, 2.50
3.55, 3.47, 3.67, nan, 48.42, 2.53
3.55, 3.49, 4.20, nan, 56.49, 2.54
3.55, 3.51, 4.51, nan, -180.23, 2.44
3.55, 3.53, 4.96, nan, -696.71, 2.47
3.55, 3.54, 5.23, nan, -1024.89, 2.56
2.92, 3.55, 5.54, nan, -1137.87, 2.44
2.92, 3.55, 5.68, nan, -2184.28, 2.54
2.92, 3.55, 5.80, nan, -1823.82, 2.46
2.92, 3.54, 5.80, nan, -1213.19, 2.54
2.92, 3.53, 5.66, nan, -788.17, 2.50
2.92, 3.51, 5.49, nan, -516.48, 2.46
2.92, 3.50, 5.08, nan, -338.94, 2.50
2.92, 3.48, 4.72, nan, -223.27, 2.50
2.92, 3.46, 4.08, nan, -158.71, 2.50
2.92, 3.44, 3.57, nan, -126.43, 2.50
2.92, 3.42, 2.73, nan, -102.22, 2.49
2.92, 3.40, 2.13, nan, -75.32, 2.55
2.92, 3.39, 1.18, nan, -64.56, 2.54
2.92, 3.37, 0.50, nan, -67.25, 2.47
2.92, 3.35, -0.46, nan, -53.80, 2.49
2.92, 3.33, -1.10, nan, -48.42, 2.50
2.92, 3.31, -2.01, nan, -53.80, 2.46
2.92, 3.29, -2.57, nan, -53.80, 2.52
2.92, 3.27, -3.33, nan, -43.04, 2.49
2.92, 3.25, -3.76, nan, -45.73, 2.49
3.05, 3.23, -4.36, nan, -53.80, 2.50
3.05, 3.22, -4.70, nan, -45.73, 2.50
3.05, 3.20, -5.16, nan, -43.04, 2.50
3.05, 3.18, -5.42, nan, -51.11, 2.49
3.05, 3.16, -5.76, nan, -48.42, 2.50
3.05, 3.14, -5.95, nan, -40.35, 2.50
3.05, 3.12, -6.19, nan, -43.04, 2.50
3.05, 3.10, -6.33, nan, -48.42, 2.49
3.05, 3.08, -6.52, nan, 419.64, 2.50
3.05, 3.07, -6.62, nan, 901.15, 2.57
3.05, 3.06, -6.74, nan, 1132.49, 2.43
3.05, 3.05, -6.79, nan, 1121.73, 2.50
3.05, 3.04, -6.79, nan, 906.53, 2.50
3.05, 3.04, -6.74, nan, 667.12, 2.50
3.05, 3.04, -6.57, nan, 395.43, 2.52
3.05, 3.05, -6.43, nan, 180.23, 2.49
3.05, 3.05, -6.24, nan, 61.87, 2.49
3.05, 3.05, -5.88, nan, -61.87, 2.50
3.05, 3.05, -5.44, nan, -118.36, 2.51
3.05, 3.06, -5.13, nan, -145.26, 2.51
3.52, 3.06, -4.60, nan, -129.12, 2.48
3.52, 3.06, -4.24, nan, 1412.25, 2.53
3.52, 3.06, -3.67, nan, 1358.45, 2.46
3.52, 3.08, -3.26, nan, 901.15, 2.55
3.52, 3.09, -2.64, nan, 581.04, 2.46
3.52, 3.11, -2.18, nan, 390.05, 2.50
3.52, 3.12, -1.53, nan, 266.31, 2.50
3.52, 3.14, -1.08, nan, 180.23, 2.50
3.52, 3.16, -0.43, nan, 129.12, 2.51
3.52, 3.18, 0.00, nan, 107.60, 2.52
3.52, 3.20, 0.62, nan, 88.77, 2.48
3.52, 3.21, 1.06, nan, 67.25, 2.52
3.52, 3.23, 1.68, nan, 53.80, 2.47
3.52, 3.25, 2.11, nan, 56.49, 2.53
3.52, 3.27, 2.73, nan, 48.42, 2.50
3.52, 3.29, 3.14, nan, 45.73, 2.50
3.52, 3.31, 3.74, nan, 48.42, 2.46
3.52, 3.33, 4.12, nan, 53.80, 2.50
3.52, 3.35, 4.63, nan, 37.66, 2.50
3.52, 3.37, 4.94, nan, 43.04, 2.50
3.47, 3.38, 5.32, nan, 45.73, 2.54
3.47, 3.40, 5.56, nan, 45.73, 2.45
3.47, 3.42, 5.88, nan, 34.97, 2.55
3.47, 3.44, 6.04, nan, -306.66, 2.47
3.47, 3.46, 6.28, nan, -841.97, 2.50
3.47, 3.47, 6.40, nan, -1119.04, 2.47
3.47, 3.48, 6.55, nan, -1097.52, 2.50
3.47, 3.48, 6.57, nan, -925.36, 2.50
3.47, 3.48, 6.57, nan, -642.91, 2.49
3.47, 3.48, 6.50, nan, -406.19, 2.50
3.47, 3.48, 6.31, nan, -228.65, 2.50
3.47, 3.48, 6.12, nan, -51.11, 2.51
3.47, 3.48, 5.78, nan, 88.77, 2.49
3.47, 3.48, 5.52, nan, 129.12, 2.51
3.47, 3.47, 5.06, nan, 156.02, 2.50
3.47, 3.47, 4.72, nan, 99.53, 2.49
3.47, 3.47, 4.20, nan, 110.29, 2.50
3.47, 3.47, 3.81, nan, 80.70, 2.51
3.47, 3.47, 3.26, nan, 21.52, 2.50
3.47, 3.47, 2.90, nan, -13.45, 2.50
2.97, 3.47, 2.40, nan, -2.69, 2.49
2.97, 3.47, 2.11, nan, -1541.37, 2.50
2.97, 3.47, 1.68, nan, -1385.35, 2.50
2.97, 3.45, 1.44, nan, -928.05, 2.50
2.97, 3.44, 1.06, nan, -602.56, 2.50
2.97, 3.42, 0.79, nan, -400.81, 2.49
2.97, 3.40, 0.38, nan, -258.24, 2.51
2.97, 3.39, 0.10, nan, -180.23, 2.50
2.97, 3.37, -0.34, nan, -137.19, 2.50
2.97, 3.35, -0.65, nan, -115.67, 2.55
2.97, 3.33, -1.15, nan, -83.39, 2.50
2.97, 3.31, -1.51, nan, -72.63, 2.44
2.97, 3.29, -2.06, nan, -67.25, 2.50
2.97, 3.27, -2.45, nan, -61.87, 2.58
2.97, 3.26, -3.05, nan, -51.11, 2.42
2.97, 3.24, -3.43, nan, -51.11, 2.50
2.97, 3.22, -3.81, nan, -51.11, 2.50
2.97, 3.20, -4.34, nan, -48.42, 2.54
2.97, 3.18, -4.80, nan, -43.04, 2.49
2.97, 3.16, -5.08, nan, -53.80, 2.48
2.80, 3.14, -5.44, nan, -53.80, 2.50
2.80, 3.12, -5.68, nan, -40.35, 2.50
2.80, 3.10, -5.97, nan, -48.42, 2.50
2.80, 3.09, -6.12, nan, -53.80, 2.50
2.80, 3.07, -6.33, nan, -40.35, 2.50
2.80, 3.05, -6.47, nan, -43.04, 2.53
2.80, 3.03, -6.62, nan, -53.80, 2.48
2.80, 3.01, -6.71, nan, -45.73, 2.48
2.80, 2.99, -6.83, nan, -40.35, 2.53
2.80, 2.97, -6.91, nan, -51.11, 2.50
2.80, 2.96, -6.98, nan, -51.11, 2.46
2.80, 2.93, -7.07, nan, -40.35, 2.53
2.80, 2.92, -7.12, nan, -45.73, 2.47
2.80, 2.89, -7.17, nan, -53.80, 2.50
2.80, 2.88, -7.22, nan, -53.80, 2.50
2.80, 2.86, -7.27, nan, -40.35, 2.50
2.80, 2.84, -7.31, nan, 107.60, 2.51
2.80, 2.82, -7.34, nan, 640.22, 2.50
2.80, 2.81, -7.36, nan, 1003.37, 2.51
2.80, 2.79, -7.36, nan, 1137.87, 2.49
3.02, 2.79, -7.31, nan, 1027.58, 2.50
3.02, 2.79, -7.24, nan, 1961.01, 2.65
3.02, 2.79, -7.05, nan, 1622.07, 2.33
3.02, 2.81, -6.86, nan, 1046.41, 2.50
3.02, 2.82, -6.47, nan, 667.12, 2.50
3.02, 2.83, -6.14, nan, 438.47, 2.50
3.02, 2.85, -5.54, nan, 293.21, 2.50
3.02, 2.87, -5.06, nan, 209.82, 2.50
3.02, 2.89, -4.27, nan, 153.33, 2.50
3.02, 2.91, -3.69, nan, 107.60, 2.50
3.02, 2.93, -2.73, nan, 86.08, 2.50
3.02, 2.94, -2.09, nan, 78.01, 2.49
3.02, 2.96, -1.06, nan, 67.25, 2.50
3.02, 2.98, -0.36, nan, -64.56, 2.50
3.02, 3.00, 0.62, nan, -616.01, 2.51
3.02, 3.01, 1.27, nan, -944.19, 2.48
3.02, 3.02, 1.85, nan, -1127.11, 2.50
3.02, 3.03, 2.64, nan, -1059.86, 2.50
3.02, 3.03, 3.07, nan, -831.21, 2.50
3.02, 3.03, 3.55, nan, -511.10, 2.54
2.99, 3.03, 3.88, nan, -317.42, 2.50
2.99, 3.03, 4.00, nan, -1221.26, 2.46
2.99, 3.02, 4.03, nan, -895.77, 2.50
2.99, 3.01, 3.96, nan, -209.82, 2.50
2.99, 3.00, 3.84, nan, 252.86, 2.50
2.99, 2.99, 3.50, nan, 524.55, 2.52
2.99, 2.99, 3.09, nan, 551.45, 2.49
2.99, 2.98, 2.76, nan, 511.10, 2.54
2.99, 2.98, 2.23, nan, 433.09, 2.50
2.99, 2.98, 1.87, nan, 306.66, 2.48
2.99, 2.98, 1.53, nan, 209.82, 2.47
2.99, 2.98, 1.06, nan, 37.66, 2.55
2.99, 2.99, 0.77, nan, 0.00, 2.45
2.99, 2.99, 0.41, nan, -26.90, 2.55
2.99, 2.99, 0.12, nan, -86.08, 2.50
2.99, 2.99, 0.00, nan, -61.87, 2.45
2.99, 2.99, -0.14, nan, -48.42, 2.50
2.99, 2.99, -0.19, nan, -29.59, 2.50
2.99, 2.99, -0.22, nan, -10.76, 2.53
2.99, 2.99, -0.22, nan, -13.45, 2.52
3.02, 2.99, -0.19, nan, 5.38, 2.44
3.02, 2.99, -0.14, nan, 1202.43, 2.57
3.02, 3.00, -0.07, nan, 570.28, 2.48
3.02, 3.01, -0.02, nan, 69.94, 2.49
3.02, 3.01, 0.05, nan, -223.27, 2.52
3.02, 3.02, 0.14, nan, -363.15, 2.49
3.02, 3.02, 0.26, nan, -425.02, 2.47
3.02, 3.02, 0.34, nan, -365.84, 2.50
3.02, 3.03, 0.43, nan, -357.77, 2.48
3.02, 3.03, 0.53, nan, -199.06, 2.51
3.02, 3.02, 0.60, nan, -118.36, 2.50
3.02, 3.02, 0.67, nan, 8.07, 2.51
3.02, 3.02, 0.74, nan, 21.52, 2.50
3.02, 3.02, 0.77, nan, 67.25, 2.49
3.02, 3.02, 0.79, nan, 59.18, 2.49
3.02, 3.02, 0.82, nan, 34.97, 2.50
3.02, 3.02, 0.79, nan, 18.83, 2.50
3.02, 3.02, 0.74, nan, 8.07, 2.50
3.02, 3.02, 0.70, nan, 2.69, 2.50
3.02, 3.02, 0.60, nan, 24.21, 2.50
3.16, 3.02, 0.50, nan, -5.38, 2.50
3.16, 3.02, 0.43, nan, 1468.74, 2.50
3.16, 3.03, 0.38, nan, 1439.15, 2.50
3.16, 3.04, 0.34, nan, 893.08, 2.50
3.16, 3.05, 0.36, nan, 632.15, 2.50
3.16, 3.07, 0.43, nan, 381.98, 2.50
3.16, 3.09, 0.62, nan, 263.62, 2.52
3.16, 3.11, 0.77, nan, 193.68, 2.50
3.16, 3.12, 0.96, nan, 72.63, 2.48
3.16, 3.14, 1.29, nan, -457.30, 2.49
3.16, 3.15, 1.56, nan, -885.01, 2.50
3.16, 3.16, 1.97, nan, -1054.48, 2.50
3.16, 3.17, 2.23, nan, -1041.03, 2.50
3.16, 3.17, 2.61, nan, -833.90, 2.50
3.16, 3.17, 2.97, nan, -505.72, 2.54
3.16, 3.17, 3.14, nan, -347.01, 2.46
3.16, 3.17, 3.29, nan, -131.81, 2.50
3.16, 3.17, 3.41, nan, 10.76, 2.50
3.16, 3.17, 3.43, nan, 69.94, 2.50
3.16, 3.16, 3.31, nan, 153.33, 3.93
3.10, 3.16, 3.19, nan, 110.29, 1.66
3.10, 3.16, 3.02, nan, -1175.53, 1.93
3.10, 3.15, 2.71, nan, -1425.70, 2.49
3.10, 3.14, 2.45, nan, -801.62, 2.50
3.10, 3.13, 1.99, nan, -29.59, 2.52
3.10, 3.12, 1.65, nan, 368.53, 2.47
3.10, 3.11, 1.29, nan, 653.67, 2.50
3.10, 3.10, 0.79, nan, 753.20, 2.50
3.10, 3.10, 0.46, nan, 718.23, 2.50
3.10, 3.10, 0.02, nan, 559.52, 2.50
3.10, 3.10, -0.22, nan, 406.19, 2.50
3.10, 3.10, -0.53, nan, 190.99, 2.53
3.10, 3.10, -0.79, nan, 75.32, 2.52
