setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.49,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.54,nan
2.73,2.73,0.00,0.00,2.46,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.53,nan
2.73,2.73,0.00,0.00,2.46,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
1.62,2.73,0.00,0.00,2.51,nan
1.62,2.73,0.00,-1514.47,2.50,nan
1.62,2.72,0.00,-1409.56,2.50,nan
1.62,2.71,-0.05,-928.05,2.50,nan
1.62,2.69,-0.14,-594.49,2.50,nan
1.62,2.68,-0.24,-392.74,2.50,nan
1.62,2.66,-0.48,-258.24,2.50,nan
1.62,2.64,-0.67,-169.47,2.50,nan
1.62,2.62,-1.01,-126.43,2.49,nan
1.62,2.60,-1.25,-104.91,2.50,nan
1.62,2.58,-1.68,-88.77,2.50,nan
1.62,2.56,-1.99,-64.56,2.50,nan
1.62,2.55,-2.47,-59.18,2.50,nan
1.62,2.53,-2.83,-61.87,2.50,nan
1.62,2.51,-3.38,-56.49,2.50,nan
1.62,2.49,-3.74,-43.04,2.50,nan
1.62,2.47,-4.29,-51.11,2.50,nan
1.62,2.45,-4.60,-51.11,2.50,nan
1.62,2.43,-5.06,-43.04,2.49,nan
1.62,2.41,-5.32,-45.73,2.50,nan
1.62,2.39,-5.68,-51.11,2.50,nan
1.62,2.38,-5.90,-45.73,2.50,nan
1.62,2.36,-6.16,-40.35,2.50,nan
1.62,2.34,-6.33,-48.42,2.50,nan
1.62,2.32,-6.55,-45.73,2.50,nan
1.62,2.30,-6.67,-43.04,2.50,nan
1.62,2.28,-6.83,-43.04,2.50,nan
1.62,2.26,-6.93,-51.11,2.50,nan
1.62,2.24,-7.05,-40.35,2.50,nan
1.62,2.22,-7.12,-43.04,2.50,nan
1.62,2.20,-7.19,-48.42,2.50,nan
1.62,2.18,-7.24,-45.73,2.49,nan
1.62,2.16,-7.31,-37.66,2.50,nan
1.62,2.14,-7.36,-48.42,2.50,nan
1.62,2.12,-7.41,-48.42,2.50,nan
1.62,2.11,-7.43,-37.66,2.50,nan
1.62,2.09,-7.48,-43.04,2.49,nan
1.62,2.07,-7.51,-53.80,2.50,nan
1.62,2.05,-7.53,-40.35,2.50,nan
1.62,2.03,-7.53,-43.04,2.50,nan
1.62,2.01,-7.55,-48.42,2.50,nan
1.62,1.99,-7.58,-48.42,2.50,nan
1.62,1.97,-7.58,-37.66,2.49,nan
1.62,1.95,-7.60,-45.73,2.50,nan
1.62,1.93,-7.60,-51.11,2.50,nan
1.62,1.91,-7.63,-37.66,2.50,nan
1.62,1.90,-7.63,-43.04,2.50,nan
1.62,1.88,-7.63,-51.11,2.50,nan
1.62,1.86,-7.65,-45.73,2.53,nan
1.62,1.84,-7.65,-40.35,2.48,nan
1.62,1.82,-7.65,-48.42,2.59,nan
1.62,1.80,-7.65,-48.42,2.39,nan
1.62,1.78,-7.67,-40.35,2.50,nan
1.62,1.76,-7.67,-40.35,2.50,nan
1.62,1.74,-7.67,-53.80,2.50,nan
1.62,1.72,-7.67,-48.42,3.62,nan
1.62,1.70,-7.70,-43.04,1.37,nan
1.62,1.69,-7.70,-51.11,2.50,nan
1.62,1.66,-7.70,244.79,3.66,nan
1.62,1.65,-7.70,653.67,1.91,nan
1.62,1.63,-7.70,1006.06,2.05,nan
1.62,1.62,-7.67,1237.40,2.38,nan
1.62,1.62,-7.63,1108.28,2.49,nan
1.62,1.61,-7.55,839.28,2.50,nan
1.62,1.61,-7.36,551.45,2.50,nan
1.62,1.62,-7.19,330.87,2.50,nan
1.62,1.62,-6.88,164.09,2.50,nan
1.62,1.62,-6.47,-16.14,3.25,nan
1.62,1.62,-6.19,-131.81,1.80,nan
1.62,1.62,-5.85,-166.78,2.46,nan
1.62,1.62,-5.30,-121.05,2.79,nan
1.62,1.62,-4.94,-94.15,2.26,nan
1.62,1.62,-4.34,-59.18,2.44,nan
1.62,1.62,-3.93,-8.07,2.50,nan
1.62,1.62,-3.33,21.52,2.50,nan
1.62,1.62,-2.97,10.76,2.50,nan
1.62,1.62,-2.45,5.38,2.50,nan
1.62,1.62,-2.13,0.00,2.50,nan
1.62,1.62,-1.73,-16.14,2.50,nan
1.62,1.62,-1.51,0.00,2.50,nan
1.62,1.62,-1.22,0.00,2.49,nan
1.62,1.62,-1.08,0.00,2.50,nan
1.62,1.62,-0.89,0.00,2.50,nan
1.62,1.62,-0.77,0.00,2.50,nan
2.98,1.62,-0.65,0.00,2.50,nan
2.98,1.62,-0.58,1522.54,2.50,nan
2.98,1.63,-0.48,1396.11,2.50,nan
2.98,1.64,-0.38,909.22,2.50,nan
2.98,1.66,-0.19,581.04,2.50,nan
2.98,1.68,-0.05,379.29,2.50,nan
2.98,1.69,0.19,252.86,2.50,nan
2.98,1.71,0.41,164.09,2.50,nan
2.98,1.73,0.79,121.05,2.50,nan
2.98,1.75,1.08,99.53,2.50,nan
2.98,1.77,1.53,80.70,2.50,nan
2.98,1.79,1.87,53.80,2.50,nan
2.98,1.81,2.40,56.49,2.49,nan
2.98,1.82,2.78,56.49,2.50,nan
2.98,1.84,3.36,43.04,2.50,nan
2.98,1.86,3.74,37.66,2.50,nan
2.98,1.88,4.29,45.73,2.51,nan
2.98,1.90,4.63,43.04,2.50,nan
2.98,1.92,5.11,34.97,2.50,nan
2.98,1.94,5.37,40.35,2.49,nan
2.98,1.96,5.76,43.04,2.50,nan
2.98,1.98,5.97,32.28,2.50,nan
2.98,2.00,6.24,37.66,2.50,nan
2.98,2.01,6.40,45.73,2.64,nan
2.98,2.03,6.62,40.35,2.36,nan
2.98,2.05,6.74,34.97,2.50,nan
2.98,2.07,6.88,40.35,2.50,nan
2.98,2.09,6.98,43.04,2.50,nan
2.98,2.11,7.10,29.59,2.56,nan
2.98,2.13,7.15,37.66,2.45,nan
2.98,2.15,7.24,43.04,2.50,nan
2.98,2.17,7.29,37.66,2.50,nan
2.98,2.19,7.36,34.97,2.50,nan
2.98,2.20,7.39,43.04,2.50,nan
2.98,2.22,7.43,40.35,2.50,nan
2.98,2.24,7.46,32.28,2.50,nan
2.98,2.26,7.51,37.66,2.50,nan
2.98,2.28,7.51,45.73,2.54,nan
2.98,2.30,7.53,32.28,2.46,nan
2.98,2.32,7.55,34.97,2.50,nan
2.98,2.34,7.58,45.73,2.50,nan
2.98,2.36,7.58,37.66,2.50,nan
2.98,2.38,7.60,32.28,2.50,nan
2.98,2.40,7.60,40.35,2.56,nan
2.98,2.41,7.60,43.04,2.44,nan
2.98,2.43,7.63,29.59,2.50,nan
2.98,2.45,7.63,37.66,2.50,nan
2.98,2.47,7.63,43.04,2.50,nan
2.98,2.49,7.63,34.97,2.50,nan
2.98,2.51,7.63,32.28,2.54,nan
2.98,2.53,7.63,45.73,2.46,nan
2.98,2.55,7.63,40.35,2.50,nan
2.98,2.57,7.63,32.28,2.50,nan
2.98,2.59,7.63,40.35,2.50,nan
2.98,2.61,7.63,43.04,2.50,nan
2.98,2.63,7.63,32.28,2.50,nan
2.98,2.64,7.65,34.97,2.50,nan
2.98,2.66,7.65,45.73,2.50,nan
2.98,2.68,7.65,37.66,2.50,nan
2.98,2.70,7.63,34.97,2.54,nan
2.98,2.72,7.63,40.35,2.46,nan
2.98,2.74,7.63,40.35,2.50,nan
2.98,2.76,7.63,29.59,2.49,nan
2.98,2.78,7.63,40.35,2.54,nan
2.98,2.80,7.63,43.04,2.47,nan
2.98,2.82,7.60,34.97,2.50,nan
2.98,2.84,7.60,34.97,2.50,nan
2.98,2.85,7.60,43.04,2.49,nan
2.98,2.87,7.58,37.66,2.51,nan
2.98,2.89,7.58,32.28,2.50,nan
2.98,2.91,7.58,40.35,2.50,nan
2.98,2.93,7.58,8.07,2.50,nan
2.98,2.95,7.58,-508.41,2.49,nan
2.98,2.97,7.55,-979.16,2.50,nan
2.98,2.98,7.53,-1127.11,2.50,nan
2.98,2.98,7.48,-1089.45,2.54,nan
2.98,2.99,7.39,-847.35,2.46,nan
2.98,2.99,7.27,-583.73,2.50,nan
2.98,2.99,7.00,-347.01,2.49,nan
2.98,2.98,6.81,-145.26,2.50,nan
2.98,2.98,6.43,5.38,2.50,nan
2.98,2.98,6.14,72.63,2.50,nan
2.98,2.98,5.66,147.95,2.53,nan
2.98,2.98,5.30,121.05,2.58,nan
5.06,2.98,4.75,102.22,2.38,nan
5.06,2.98,4.36,1533.30,2.54,nan
5.06,2.99,3.79,1404.18,2.47,nan
5.06,3.00,3.45,911.91,2.50,nan
5.06,3.02,3.00,578.35,2.50,nan
5.06,3.03,2.76,376.60,2.51,nan
5.06,3.05,2.52,255.55,2.54,nan
5.06,3.07,2.42,174.85,2.49,nan
5.06,3.08,2.42,115.67,2.51,nan
5.06,3.10,2.49,94.15,2.45,nan
5.06,3.12,2.69,80.70,2.49,nan
5.06,3.14,2.85,61.87,2.53,nan
5.06,3.16,3.19,48.42,2.47,nan
5.06,3.18,3.45,51.11,2.50,nan
5.06,3.20,3.88,53.80,2.50,nan
5.06,3.22,4.20,40.35,2.50,nan
5.06,3.23,4.63,40.35,2.50,nan
5.06,3.25,4.92,48.42,2.50,nan
5.06,3.27,5.30,40.35,2.50,nan
5.06,3.29,5.54,34.97,2.56,nan
5.06,3.32,5.95,32.28,3.54,nan
5.06,3.34,6.12,40.35,2.32,nan
5.06,3.35,6.26,32.28,1.59,nan
5.06,3.37,6.40,40.35,2.50,nan
5.06,3.39,6.59,45.73,2.49,nan
5.06,3.41,6.69,34.97,2.57,nan
5.06,3.43,6.83,43.04,3.24,nan
5.06,3.46,6.98,40.35,2.87,nan
5.06,3.47,7.00,40.35,1.43,nan
5.06,3.48,7.07,34.97,2.40,nan
5.06,3.50,7.15,40.35,2.50,nan
5.06,3.52,7.19,45.73,2.50,nan
5.06,3.54,7.24,32.28,2.50,nan
5.06,3.56,7.27,37.66,2.52,nan
5.06,3.58,7.31,43.04,2.52,nan
5.06,3.60,7.34,37.66,2.75,nan
5.06,3.62,7.36,34.97,2.22,nan
5.06,3.64,7.39,45.73,2.50,nan
5.06,3.65,7.39,43.04,2.49,nan
5.06,3.67,7.41,29.59,2.63,nan
5.06,3.70,7.41,40.35,2.66,nan
5.06,3.71,7.43,45.73,2.27,nan
5.06,3.73,7.43,34.97,2.44,nan
5.06,3.75,7.43,34.97,2.50,nan
5.06,3.77,7.46,43.04,2.50,nan
5.06,3.79,7.46,37.66,2.63,nan
5.06,3.82,7.46,48.42,3.46,nan
5.06,3.83,7.46,45.73,2.12,nan
5.06,3.85,7.46,45.73,1.79,nan
5.06,3.86,7.46,29.59,2.51,nan
5.06,3.89,7.46,37.66,2.50,nan
5.06,3.90,7.48,45.73,2.54,nan
5.06,3.92,7.48,40.35,2.46,nan
5.06,3.94,7.48,34.97,2.50,nan
5.06,3.96,7.48,43.04,2.50,nan
5.06,3.98,7.48,37.66,2.52,nan
5.06,4.00,7.48,32.28,2.49,nan
5.06,4.02,7.51,40.35,2.50,nan
5.06,4.04,7.51,45.73,2.49,nan
5.06,4.06,7.51,32.28,2.53,nan
5.06,4.08,7.51,37.66,2.48,nan
5.06,4.10,7.51,43.04,2.50,nan
5.06,4.12,7.53,40.35,2.50,nan
5.06,4.13,7.53,34.97,2.50,nan
5.06,4.15,7.53,40.35,2.50,nan
5.06,4.17,7.53,43.04,2.50,nan
5.06,4.19,7.53,32.28,2.50,nan
5.06,4.21,7.53,40.35,2.53,nan
5.06,4.23,7.55,45.73,2.46,nan
5.06,4.25,7.55,37.66,2.51,nan
5.06,4.27,7.55,34.97,2.50,nan
5.06,4.29,7.55,45.73,2.50,nan
5.06,4.31,7.55,37.66,2.50,nan
5.06,4.32,7.55,32.28,2.53,nan
5.06,4.34,7.58,40.35,2.46,nan
5.06,4.36,7.58,45.73,2.50,nan
5.06,4.38,7.58,32.28,2.50,nan
5.06,4.40,7.58,37.66,2.50,nan
5.06,4.42,7.58,45.73,2.50,nan
5.06,4.44,7.58,37.66,2.50,nan
5.06,4.46,7.58,34.97,2.50,nan
5.06,4.48,7.58,45.73,2.52,nan
5.06,4.50,7.58,43.04,2.49,nan
5.06,4.52,7.58,29.59,2.50,nan
3.98,4.54,7.58,37.66,2.50,nan
3.98,4.55,7.58,-2980.52,2.50,nan
3.98,4.55,7.55,-2824.50,2.50,nan
3.98,4.55,7.48,-1858.79,2.53,nan
3.98,4.54,7.29,-1151.32,2.46,nan
3.98,4.53,7.07,-728.99,2.65,nan
3.98,4.51,6.64,-468.06,2.35,nan
3.98,4.49,6.26,-312.04,2.51,nan
3.98,4.47,5.61,-212.51,2.49,nan
3.98,4.46,5.08,-142.57,2.50,nan
3.98,4.44,4.24,-110.29,2.53,nan
3.98,4.42,3.62,-94.15,2.46,nan
3.98,4.40,2.61,-75.32,2.50,nan
3.98,4.38,1.92,-59.18,2.50,nan
3.98,4.36,0.82,-56.49,2.50,nan
3.98,4.34,0.05,-61.87,2.51,nan
3.98,4.32,-1.01,-45.73,2.50,nan
3.98,4.30,-1.65,-48.42,2.50,nan
3.98,4.28,-2.57,-53.80,2.49,nan
3.98,4.26,-3.12,-48.42,2.50,nan
3.98,4.24,-3.84,-40.35,2.50,nan
3.98,4.22,-4.24,-48.42,2.50,nan
3.98,4.21,-4.80,-53.80,2.50,nan
3.98,4.19,-5.11,-37.66,2.50,nan
3.98,4.17,-5.52,-40.35,2.51,nan
3.98,4.15,-5.76,-51.11,2.49,nan
3.98,4.13,-6.07,-43.04,2.49,nan
3.98,4.11,-6.24,-40.35,2.51,nan
3.98,4.09,-6.45,-48.42,2.49,nan
3.98,4.07,-6.59,-45.73,2.51,nan
3.98,4.05,-6.74,-37.66,2.50,nan
3.98,4.03,-6.83,-43.04,2.51,nan
3.98,4.02,-6.98,341.63,2.49,nan
3.98,4.00,-7.03,860.80,2.50,nan
3.98,3.99,-7.10,1132.49,2.50,nan
3.98,3.98,-7.12,1137.87,2.50,nan
3.98,3.97,-7.10,922.67,2.53,nan
3.98,3.97,-7.03,699.40,2.68,nan
3.98,3.97,-6.86,416.95,2.29,nan
3.98,3.98,-6.69,188.30,2.50,nan
3.98,3.98,-6.35,29.59,2.53,nan
3.98,3.98,-6.09,-69.94,2.50,nan
3.98,3.98,-5.66,-137.19,3.28,nan
3.98,3.98,-5.32,-126.43,1.69,nan
3.98,3.98,-4.80,-102.22,2.50,nan
3.98,3.98,-4.44,-78.01,2.50,nan
3.98,3.98,-3.86,-53.80,2.50,nan
3.98,3.98,-3.48,-2.69,2.54,nan
3.98,3.98,-2.93,2.69,2.46,nan
3.98,3.98,-2.57,8.07,2.51,nan
3.98,3.98,-2.11,5.38,2.49,nan
3.98,3.98,-1.85,-5.38,2.52,nan
3.98,3.98,-1.49,0.00,2.48,nan
3.98,3.98,-1.29,0.00,2.54,nan
3.98,3.98,-1.06,0.00,2.47,nan
3.98,3.98,-0.91,0.00,2.51,nan
3.98,3.98,-0.77,0.00,2.52,nan
3.98,3.98,-0.67,0.00,2.50,nan
3.98,3.98,-0.55,0.00,2.50,nan
3.98,3.98,-0.50,0.00,2.50,nan
3.98,3.98,-0.41,0.00,2.47,nan
3.98,3.98,-0.36,0.00,2.61,nan
3.98,3.98,-0.31,0.00,2.40,nan
3.98,3.98,-0.26,0.00,2.53,nan
3.98,3.98,-0.22,0.00,2.47,nan
3.98,3.98,-0.19,0.00,2.49,nan
3.98,3.99,-0.17,0.00,2.51,nan
3.98,3.98,-0.14,0.00,2.54,nan
3.98,3.98,-0.12,0.00,2.46,nan
3.98,3.98,-0.10,0.00,2.61,nan
3.98,3.98,-0.07,0.00,2.39,nan
3.98,3.98,-0.07,0.00,2.53,nan
3.98,3.98,-0.05,0.00,2.47,nan
3.98,3.98,-0.05,0.00,2.53,nan
3.98,3.98,-0.05,0.00,2.48,nan
3.98,3.98,-0.02,0.00,2.61,nan
3.98,3.98,-0.02,0.00,2.39,nan
3.98,3.98,-0.02,0.00,2.51,nan
3.98,3.98,-0.02,0.00,2.49,nan
3.98,3.98,-0.02,0.00,2.54,nan
3.98,3.98,0.00,0.00,2.46,nan
3.98,3.98,0.00,0.00,2.52,nan
3.98,3.98,0.00,0.00,2.50,nan
3.98,3.98,0.00,0.00,2.51,nan
1.47,3.98,0.00,0.00,2.48,nan
1.47,3.98,0.00,-1525.23,2.52,nan
1.47,3.97,0.00,-1404.18,2.48,nan
1.47,3.96,-0.05,-914.60,2.50,nan
1.47,3.95,-0.14,-583.73,2.49,nan
1.47,3.93,-0.24,-387.36,2.55,nan
1.47,3.91,-0.46,-260.93,2.46,nan
1.47,3.89,-0.65,-177.54,2.51,nan
1.47,3.87,-0.98,-123.74,2.48,nan
1.47,3.86,-1.22,-99.53,2.58,nan
1.47,3.84,-1.65,-88.77,2.42,nan
1.47,3.82,-1.94,-64.56,2.67,nan
1.47,3.80,-2.45,-56.49,2.31,nan
1.47,3.78,-2.78,-59.18,2.53,nan
1.47,3.76,-3.33,-56.49,2.48,nan
1.47,3.74,-3.69,-45.73,2.50,nan
1.47,3.72,-4.22,-45.73,2.49,nan
1.47,3.71,-4.56,-56.49,2.54,nan
1.47,3.69,-4.99,-43.04,2.47,nan
1.47,3.67,-5.25,-43.04,2.51,nan
1.47,3.65,-5.61,-51.11,2.50,nan
1.47,3.63,-5.80,-48.42,2.49,nan
1.47,3.61,-6.09,-40.35,2.50,nan
1.47,3.59,-6.24,-45.73,2.52,nan
1.47,3.57,-6.45,-48.42,2.47,nan
1.47,3.55,-6.57,-40.35,2.52,nan
1.47,3.53,-6.71,-40.35,2.48,nan
1.47,3.52,-6.81,-53.80,2.51,nan
1.47,3.50,-6.91,-40.35,2.49,nan
1.47,3.48,-6.98,-40.35,2.56,nan
1.47,3.46,-7.07,-51.11,2.45,nan
1.47,3.44,-7.12,-51.11,2.56,nan
1.47,3.42,-7.17,-40.35,2.44,nan
1.47,3.40,-7.22,-43.04,2.53,nan
1.47,3.38,-7.27,-51.11,2.47,nan
1.47,3.36,-7.29,-40.35,2.52,nan
1.47,3.34,-7.34,-40.35,2.48,nan
1.47,3.32,-7.34,-51.11,2.51,nan
1.47,3.30,-7.39,-45.73,2.50,nan
1.47,3.28,-7.39,-37.66,2.51,nan
1.47,3.27,-7.41,-48.42,2.47,nan
1.47,3.25,-7.43,-48.42,2.53,nan
1.47,3.23,-7.43,-40.35,2.47,nan
1.47,3.21,-7.46,-43.04,2.55,nan
1.47,3.19,-7.46,-51.11,2.46,nan
1.47,3.17,-7.46,-37.66,2.52,nan
1.47,3.15,-7.48,-43.04,2.47,nan
1.47,3.13,-7.48,-51.11,2.50,nan
1.47,3.11,-7.48,-48.42,2.49,nan
1.47,3.09,-7.48,-40.35,2.54,nan
1.47,3.08,-7.51,-45.73,2.46,nan
1.47,3.06,-7.51,-48.42,2.52,nan
1.47,3.04,-7.51,-37.66,2.50,nan
1.47,3.02,-7.51,-43.04,2.52,nan
1.47,3.00,-7.51,-53.80,2.46,nan
1.47,2.98,-7.51,-43.04,2.52,nan
1.47,2.96,-7.51,-40.35,2.47,nan
1.47,2.94,-7.51,-48.42,2.50,nan
1.47,2.92,-7.53,-48.42,2.50,nan
1.47,2.91,-7.53,-40.35,2.52,nan
1.47,2.88,-7.53,-45.73,2.48,nan
1.47,2.87,-7.53,-53.80,2.53,nan
1.47,2.85,-7.53,-40.35,2.48,nan
1.47,2.83,-7.53,-40.35,2.51,nan
1.47,2.81,-7.53,-48.42,2.49,nan
1.47,2.79,-7.53,-45.73,2.51,nan
1.47,2.77,-7.53,-37.66,2.56,nan
1.47,2.75,-7.53,-45.73,2.46,nan
1.47,2.73,-7.53,-48.42,2.47,nan
1.47,2.71,-7.53,-40.35,2.49,nan
1.47,2.69,-7.53,-43.04,2.50,nan
1.47,2.67,-7.53,-51.11,2.58,nan
1.47,2.66,-7.53,-40.35,2.42,nan
1.47,2.64,-7.53,-40.35,2.53,nan
1.47,2.62,-7.53,-48.42,2.47,nan
1.47,2.60,-7.55,-45.73,2.52,nan
1.47,2.58,-7.55,-40.35,2.48,nan
1.47,2.56,-7.55,-45.73,2.52,nan
1.47,2.54,-7.55,-51.11,2.47,nan
1.47,2.52,-7.55,-37.66,2.55,nan
1.47,2.50,-7.58,-43.04,2.45,nan
1.47,2.48,-7.58,-51.11,2.53,nan
1.47,2.46,-7.58,-40.35,2.47,nan
1.47,2.44,-7.58,-37.66,2.50,nan
6.28,2.42,-7.60,-48.42,2.51,nan
6.28,2.41,-7.60,3002.04,2.51,nan
6.28,2.41,-7.58,2794.91,2.55,nan
6.28,2.41,-7.51,1831.89,2.43,nan
6.28,2.42,-7.31,1127.11,2.52,nan
6.28,2.44,-7.10,704.78,2.48,nan
6.28,2.45,-6.64,449.23,2.48,nan
6.28,2.47,-6.28,298.59,2.50,nan
6.28,2.49,-5.61,209.82,2.52,nan
6.28,2.50,-5.08,142.57,2.52,nan
6.28,2.52,-4.24,99.53,2.46,nan
6.28,2.54,-3.62,83.39,2.52,nan
6.28,2.56,-2.61,75.32,2.47,nan
6.28,2.58,-1.92,53.80,2.53,nan
6.28,2.60,-0.79,48.42,2.47,nan
6.28,2.62,-0.05,53.80,2.53,nan
6.28,2.64,0.98,45.73,2.50,nan
6.28,2.66,1.65,37.66,2.49,nan
6.28,2.68,2.57,43.04,2.49,nan
6.28,2.70,3.09,48.42,2.50,nan
6.28,2.71,3.81,34.97,2.50,nan
6.28,2.73,4.22,37.66,2.56,nan
6.28,2.75,4.77,45.73,2.44,nan
6.28,2.77,5.08,37.66,2.51,nan
6.28,2.79,5.52,34.97,2.49,nan
6.28,2.81,5.73,40.35,2.53,nan
6.28,2.83,6.04,43.04,2.49,nan
6.28,2.85,6.21,32.28,2.50,nan
6.28,2.87,6.43,40.35,2.47,nan
6.28,2.89,6.57,45.73,2.55,nan
6.28,2.91,6.71,34.97,2.45,nan
6.28,2.93,6.81,34.97,2.52,nan
6.28,2.94,6.93,45.73,2.49,nan
6.28,2.96,7.00,40.35,2.59,nan
6.28,2.98,7.10,34.97,2.40,nan
6.28,3.00,7.15,40.35,2.50,nan
6.28,3.02,7.19,43.04,2.51,nan
6.28,3.04,7.24,32.28,2.52,nan
6.28,3.06,7.29,37.66,2.48,nan
6.28,3.08,7.31,43.04,2.64,nan
6.28,3.10,7.34,37.66,2.37,nan
6.28,3.11,7.36,34.97,2.51,nan
6.28,3.14,7.41,34.97,4.04,nan
6.28,3.16,7.41,32.28,1.39,nan
6.28,3.17,7.43,32.28,2.05,nan
6.28,3.19,7.43,40.35,2.49,nan
6.28,3.21,7.46,45.73,2.49,nan
6.28,3.23,7.46,37.66,2.52,nan
6.28,3.25,7.48,34.97,2.50,nan
6.28,3.27,7.48,43.04,2.49,nan
6.28,3.29,7.48,40.35,2.56,nan
6.28,3.31,7.48,32.28,2.44,nan
6.28,3.33,7.51,40.35,2.50,nan
6.28,3.34,7.51,45.73,2.52,nan
6.28,3.37,7.51,32.28,2.47,nan
6.28,3.38,7.51,40.35,2.52,nan
6.28,3.40,7.51,43.04,2.48,nan
6.28,3.42,7.51,37.66,2.52,nan
6.28,3.44,7.51,32.28,2.48,nan
6.28,3.46,7.51,43.04,2.53,nan
6.28,3.48,7.53,40.35,2.48,nan
6.28,3.50,7.53,29.59,2.53,nan
6.28,3.52,7.53,40.35,2.48,nan
6.28,3.54,7.53,45.73,2.52,nan
6.28,3.55,7.53,34.97,2.49,nan
6.28,3.57,7.53,37.66,2.51,nan
6.28,3.59,7.51,45.73,2.49,nan
6.28,3.61,7.51,37.66,2.51,nan
6.28,3.63,7.51,34.97,2.48,nan
6.28,3.65,7.51,40.35,2.53,nan
6.28,3.67,7.51,43.04,2.46,nan
6.28,3.69,7.51,32.28,2.50,nan
6.28,3.71,7.51,37.66,2.49,nan
6.28,3.73,7.51,45.73,2.55,nan
6.28,3.75,7.51,37.66,2.46,nan
6.28,3.76,7.51,34.97,2.50,nan
6.28,3.79,7.51,43.04,2.50,nan
6.28,3.80,7.51,40.35,2.52,nan
6.28,3.82,7.51,32.28,2.48,nan
6.28,3.84,7.48,37.66,2.50,nan
6.28,3.86,7.48,45.73,2.49,nan
6.28,3.88,7.48,32.28,2.51,nan
6.28,3.90,7.48,37.66,2.49,nan
6.28,3.92,7.48,45.73,2.53,nan
4.94,3.94,7.48,37.66,2.48,nan
4.94,3.95,7.48,2.69,2.52,nan
4.94,3.97,7.48,56.49,2.47,nan
4.94,3.99,7.48,56.49,2.52,nan
4.94,4.01,7.48,40.35,2.47,nan
4.94,4.03,7.51,43.04,2.52,nan
4.94,4.05,7.51,48.42,2.50,nan
4.94,4.07,7.51,37.66,2.50,nan
4.94,4.09,7.51,34.97,2.49,nan
4.94,4.11,7.51,45.73,2.52,nan
4.94,4.13,7.51,40.35,2.48,nan
4.94,4.15,7.51,32.28,2.50,nan
4.94,4.17,7.51,37.66,2.49,nan
4.94,4.19,7.53,45.73,2.54,nan
4.94,4.20,7.53,34.97,2.49,nan
4.94,4.22,7.53,37.66,2.48,nan
4.94,4.24,7.53,45.73,2.50,nan
4.94,4.26,7.53,37.66,2.54,nan
4.94,4.28,7.55,34.97,2.45,nan
4.94,4.30,7.55,40.35,2.50,nan
4.94,4.32,7.55,43.04,2.50,nan
4.94,4.34,7.55,29.59,2.50,nan
4.94,4.36,7.55,40.35,2.50,nan
4.94,4.38,7.58,45.73,2.50,nan
4.94,4.39,7.58,45.73,2.46,nan
4.94,4.42,7.58,37.66,2.59,nan
4.94,4.43,7.58,45.73,2.46,nan
4.94,4.45,7.58,40.35,2.50,nan
4.94,4.47,7.58,34.97,2.49,nan
4.94,4.49,7.58,40.35,2.55,nan
4.94,4.51,7.58,45.73,2.46,nan
4.94,4.53,7.58,32.28,2.52,nan
4.94,4.55,7.58,37.66,2.47,nan
4.94,4.57,7.58,45.73,2.53,nan
4.94,4.59,7.60,37.66,2.48,nan
4.94,4.61,7.60,32.28,2.52,nan
4.94,4.63,7.60,43.04,2.48,nan
4.94,4.65,7.60,43.04,2.52,nan
4.94,4.66,7.60,32.28,2.49,nan
4.94,4.68,7.63,37.66,2.50,nan
4.94,4.70,7.63,45.73,2.49,nan
4.94,4.72,7.63,34.97,2.53,nan
4.94,4.74,7.65,37.66,2.47,nan
4.94,4.76,7.65,45.73,2.53,nan
4.94,4.78,7.65,40.35,2.48,nan
4.94,4.80,7.67,32.28,2.52,nan
4.94,4.82,7.67,40.35,2.56,nan
4.94,4.84,7.67,43.04,2.44,nan
4.94,4.86,7.70,32.28,2.47,nan
4.94,4.88,7.70,37.66,2.50,nan
4.94,4.89,7.72,43.04,2.50,nan
4.94,4.91,7.72,-435.78,2.54,nan
4.94,4.93,7.72,-973.78,2.46,nan
4.94,4.94,7.72,-1180.91,2.51,nan
4.94,4.95,7.67,-1110.97,2.50,nan
4.94,4.95,7.60,-901.15,2.52,nan
4.94,4.95,7.43,-578.35,2.47,nan
4.94,4.95,7.27,-357.77,2.52,nan
4.94,4.95,6.95,-174.85,2.47,nan
4.94,4.95,6.69,21.52,2.53,nan
4.94,4.95,6.26,94.15,2.47,nan
4.94,4.94,5.95,129.12,2.50,nan
4.94,4.94,5.40,134.50,2.52,nan
