time[s],setpoint[rad],position[rad],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
  0.763276,-1.63983,-0.011,00067.25,nan,nan
  0.765756,-1.64903,-0.011,00043.04,nan,nan
  0.768280,-1.64903,-0.011,-0040.35,nan,nan
  0.770754,-1.62755,-0.011,-0034.97,nan,nan
  0.773297,-1.62755,-0.011,00139.88,nan,nan
  0.775754,-1.65056,-0.011,00137.19,nan,nan
  0.778302,-1.65056,-0.010,-0091.46,nan,nan
  0.780757,-1.61221,-0.010,-0129.12,nan,nan
  0.783292,-1.61221,-0.008,00231.34,nan,nan
  0.785767,-1.62602,-0.008,00220.58,nan,nan
  0.788261,-1.62602,-0.007,00048.42,nan,nan
  0.790755,-1.64750,-0.005,00000.00,nan,nan
  0.793256,-1.64750,-0.004,-0177.54,nan,nan
  0.795767,-1.63062,-0.002,-0180.23,nan,nan
  0.798256,-1.63062,-0.002,00018.83,nan,nan
  0.800759,-1.61375,00.001,00037.66,nan,nan
  0.803256,-1.61375,00.002,00134.50,nan,nan
  0.805824,-1.64903,00.002,00110.29,nan,nan
  0.808280,-1.64903,00.004,-0215.20,nan,nan
  0.810775,-1.61682,00.004,-0215.20,nan,nan
  0.813307,-1.61682,00.004,00112.98,nan,nan
  0.815767,-1.61682,00.005,00134.50,nan,nan
  0.818610,-1.61682,00.005,00075.32,nan,nan
  0.821240,-1.61682,00.005,00045.73,nan,nan
  0.823400,-1.61682,00.005,00029.59,nan,nan
  0.825781,-1.61682,00.005,00026.90,nan,nan
  0.828322,-1.65210,00.005,00016.14,nan,nan
  0.830768,-1.61682,00.007,-0266.31,nan,nan
  0.833373,-1.61682,00.007,00026.90,nan,nan
  0.835761,-1.65670,00.007,00099.53,nan,nan
  0.838253,-1.65670,00.008,-0244.79,nan,nan
  0.840746,-1.61682,00.008,-0260.93,nan,nan
  0.843250,-1.61682,00.007,00134.50,nan,nan
  0.845756,-1.65517,00.007,00172.16,nan,nan
  0.848255,-1.65517,00.008,-0185.61,nan,nan
  0.850742,-1.65670,00.008,-0207.13,nan,nan
  0.853241,-1.65670,00.007,-0142.57,nan,nan
  0.855741,-1.65210,00.005,-0086.08,nan,nan
  0.858241,-1.65210,00.004,-0010.76,nan,nan
  0.860741,-1.64750,00.002,00000.00,nan,nan
  0.863260,-1.64750,00.001,00024.21,nan,nan
  0.865792,-1.65056,-0.001,00037.66,nan,nan
  0.868269,-1.65056,-0.004,00021.52,nan,nan
  0.870741,-1.61528,-0.005,00029.59,nan,nan
  0.873240,-1.61528,-0.008,00325.49,nan,nan
  0.875741,-1.61835,-0.008,00309.35,nan,nan
  0.878292,-1.61835,-0.008,00190.99,nan,nan
  0.880755,-1.61375,-0.008,00134.50,nan,nan
  0.883277,-1.61375,-0.007,00121.05,nan,nan
  0.885742,-1.61988,-0.005,00096.84,nan,nan
  0.888267,-1.61988,-0.002,00016.14,nan,nan
